year,student_id_src,student_id_dst,relation_type,source_column,nominated_seat,school_id,class
W2,s112313505060,s112313505068,online_friend,v14_1_02,14,313505,803
W2,s112313505061,s112313505056,online_friend,v14_1_02,2,313505,803
W2,s112313505062,s112313505063,online_friend,v14_1_02,9,313505,803
W2,s112313505063,s112313505068,online_friend,v14_1_02,14,313505,803
W2,s112313505064,s112313505058,online_friend,v14_1_02,4,313505,803
W2,s112313505065,s112313505060,online_friend,v14_1_02,6,313505,803
W2,s112313505066,s112313505056,online_friend,v14_1_02,2,313505,803
W2,s112313505067,s112313505058,online_friend,v14_1_02,4,313505,803
W2,s112313505068,s112313505056,online_friend,v14_1_02,2,313505,803
W2,s112313505069,s112313505074,online_friend,v14_1_02,26,313505,803
W2,s112313505071,s112313505072,online_friend,v14_1_02,24,313505,803
W2,s112313505076,s112313505070,online_friend,v14_1_02,22,313505,803
W2,s112313505077,s112313505076,online_friend,v14_1_02,28,313505,803
W2,s112313505079,s112313505074,online_friend,v14_1_02,26,313505,803
W2,s112313505080,s112313505069,online_friend,v14_1_02,21,313505,803
W2,s112313505081,s112313505069,online_friend,v14_1_02,21,313505,803
W2,s112313505082,s112313505071,online_friend,v14_1_02,23,313505,803
W2,s112313505026,s112313505031,online_friend,v14_1_02,8,313505,813
W2,s112313505027,s112313505029,online_friend,v14_1_02,6,313505,813
W2,s112313505028,s112313505032,online_friend,v14_1_02,9,313505,813
W2,s112313505029,s112313505026,online_friend,v14_1_02,3,313505,813
W2,s112313505030,s112313505032,online_friend,v14_1_02,9,313505,813
W2,s112313505031,s112313505027,online_friend,v14_1_02,4,313505,813
W2,s112313505036,s112313505045,online_friend,v14_1_02,27,313505,813
W2,s112313505038,s112313505030,online_friend,v14_1_02,7,313505,813
W2,s112313505039,s112313505045,online_friend,v14_1_02,27,313505,813
W2,s112313505044,s112313505040,online_friend,v14_1_02,22,313505,813
W2,s112313505045,s112313505025,online_friend,v14_1_02,2,313505,813
W2,s112313505046,s112313505027,online_friend,v14_1_02,4,313505,813
W2,s112313505047,s112313505045,online_friend,v14_1_02,27,313505,813
W2,s112313505050,s112313505046,online_friend,v14_1_02,28,313505,813
W2,s112313505052,s112313505032,online_friend,v14_1_02,9,313505,813
W2,s112323502024,s112323502030,online_friend,v14_1_02,8,323502,815
W2,s112323502025,s112323502027,online_friend,v14_1_02,5,323502,815
W2,s112323502029,s112323502032,online_friend,v14_1_02,10,323502,815
W2,s112323502033,s112323502029,online_friend,v14_1_02,7,323502,815
W2,s112323502034,s112323502027,online_friend,v14_1_02,5,323502,815
W2,s112323502035,s112323502037,online_friend,v14_1_02,23,323502,815
W2,s112323502037,s112323502046,online_friend,v14_1_02,32,323502,815
W2,s112323502039,s112323502042,online_friend,v14_1_02,28,323502,815
W2,s112323502041,s112323502042,online_friend,v14_1_02,28,323502,815
W2,s112323502042,s112323502041,online_friend,v14_1_02,27,323502,815
W2,s112323502043,s112323502027,online_friend,v14_1_02,5,323502,815
W2,s112323502044,s112323502046,online_friend,v14_1_02,32,323502,815
W2,s112323502045,s112323502039,online_friend,v14_1_02,25,323502,815
W2,s112323502046,s112323502045,online_friend,v14_1_02,31,323502,815
W2,s112323502049,s112323502046,online_friend,v14_1_02,32,323502,815
W2,s112333501025,s112333501033,online_friend,v14_1_02,10,333501,801
W2,s112333501026,s112333501033,online_friend,v14_1_02,10,333501,801
W2,s112333501027,s112333501036,online_friend,v14_1_02,13,333501,801
W2,s112333501028,s112333501030,online_friend,v14_1_02,7,333501,801
W2,s112333501029,s112333501030,online_friend,v14_1_02,7,333501,801
W2,s112333501030,s112333501028,online_friend,v14_1_02,5,333501,801
W2,s112333501031,s112333501025,online_friend,v14_1_02,2,333501,801
W2,s112333501033,s112333501026,online_friend,v14_1_02,3,333501,801
W2,s112333501034,s112333501030,online_friend,v14_1_02,7,333501,801
W2,s112333501035,s112333501027,online_friend,v14_1_02,4,333501,801
W2,s112333501050,s112333501052,online_friend,v14_1_02,37,333501,801
W2,s113333501003,s112333501036,online_friend,v14_1_02,13,333501,801
W2,s112333501057,s112333501055,online_friend,v14_1_02,1,333501,810
W2,s112333501060,s112333501059,online_friend,v14_1_02,5,333501,810
W2,s112333501067,s112333501055,online_friend,v14_1_02,1,333501,810
W2,s112333501080,s112333501070,online_friend,v14_1_02,23,333501,810
W2,s112333505024,s112333505031,online_friend,v14_1_02,9,333505,811
W2,s112333505031,s112333505024,online_friend,v14_1_02,1,333505,811
W2,s112333505032,s112333505027,online_friend,v14_1_02,4,333505,811
W2,s112333505051,s112333505029,online_friend,v14_1_02,6,333505,811
W2,s112333505061,s112333505059,online_friend,v14_1_02,6,333505,823
W2,s112333505062,s112333505063,online_friend,v14_1_02,10,333505,823
W2,s112333505063,s112333505064,online_friend,v14_1_02,11,333505,823
W2,s112333505067,s112333505063,online_friend,v14_1_02,10,333505,823
W2,s112333505070,s112333505063,online_friend,v14_1_02,10,333505,823
W2,s112333505072,s112333505076,online_friend,v14_1_02,34,333505,823
W2,s112333505075,s112333505079,online_friend,v14_1_02,37,333505,823
W2,s112333505076,s112333505069,online_friend,v14_1_02,27,333505,823
W2,s112333505077,s112333505072,online_friend,v14_1_02,30,333505,823
W2,s112333505079,s112333505082,online_friend,v14_1_02,40,333505,823
W2,s112343302024,s112343302025,online_friend,v14_1_02,2,343302,801
W2,s112343302025,s112343302026,online_friend,v14_1_02,3,343302,801
W2,s112343302026,s112343302037,online_friend,v14_1_02,14,343302,801
W2,s112343302027,s112343302030,online_friend,v14_1_02,7,343302,801
W2,s112343302030,s112343302026,online_friend,v14_1_02,3,343302,801
W2,s112343302031,s112343302032,online_friend,v14_1_02,9,343302,801
W2,s112343302032,s112343302030,online_friend,v14_1_02,7,343302,801
W2,s112343302033,s112343302035,online_friend,v14_1_02,12,343302,801
W2,s112343302035,s112343302033,online_friend,v14_1_02,10,343302,801
W2,s112343302036,s112343302025,online_friend,v14_1_02,2,343302,801
W2,s112343302037,s112343302030,online_friend,v14_1_02,7,343302,801
W2,s112343302039,s112343302048,online_friend,v14_1_02,31,343302,801
W2,s112343302044,s112343302038,online_friend,v14_1_02,21,343302,801
W2,s112343302045,s112343302040,online_friend,v14_1_02,23,343302,801
W2,s112343302046,s112343302040,online_friend,v14_1_02,23,343302,801
W2,s112343302047,s112343302048,online_friend,v14_1_02,31,343302,801
W2,s112343302053,s112343302059,online_friend,v14_1_02,7,343302,802
W2,s112343302054,s112343302078,online_friend,v14_1_02,34,343302,802
W2,s112343302056,s112343302055,online_friend,v14_1_02,3,343302,802
W2,s112343302057,s112343302063,online_friend,v14_1_02,11,343302,802
W2,s112343302059,s112343302053,online_friend,v14_1_02,1,343302,802
W2,s112343302061,s112343302066,online_friend,v14_1_02,21,343302,802
W2,s112343302062,s112343302055,online_friend,v14_1_02,3,343302,802
W2,s112343302063,s112343302057,online_friend,v14_1_02,5,343302,802
W2,s112343302065,s112343302053,online_friend,v14_1_02,1,343302,802
W2,s112343302066,s112343302070,online_friend,v14_1_02,25,343302,802
W2,s112343302074,s112343302078,online_friend,v14_1_02,34,343302,802
W2,s112343302076,s112343302077,online_friend,v14_1_02,33,343302,802
W2,s112343302077,s112343302076,online_friend,v14_1_02,32,343302,802
W2,s112343507035,s112343507041,online_friend,v14_1_02,32,343507,801
W2,s112343507037,s112343507042,online_friend,v14_1_02,33,343507,801
W2,s112343507047,s112343507053,online_friend,v14_1_02,9,343507,803
W2,s112343507048,s112343507049,online_friend,v14_1_02,5,343507,803
W2,s112343507053,s112343507047,online_friend,v14_1_02,3,343507,803
W2,s112343507054,s113343507004,online_friend,v14_1_02,34,343507,803
W2,s112343507057,s112343507063,online_friend,v14_1_02,32,343507,803
W2,s112343507060,s112343507047,online_friend,v14_1_02,3,343507,803
W2,s112343507062,s112343507057,online_friend,v14_1_02,26,343507,803
W2,s112343507063,s112343507057,online_friend,v14_1_02,26,343507,803
W2,s113343507004,s112343507048,online_friend,v14_1_02,4,343507,803
W2,s112353504024,s112353504028,online_friend,v14_1_02,5,353504,802
W2,s112353504025,s112353504028,online_friend,v14_1_02,5,353504,802
W2,s112353504026,s112353504034,online_friend,v14_1_02,11,353504,802
W2,s112353504028,s112353504025,online_friend,v14_1_02,2,353504,802
W2,s112353504030,s112353504043,online_friend,v14_1_02,32,353504,802
W2,s112353504033,s112353504036,online_friend,v14_1_02,13,353504,802
W2,s112353504034,s112353504026,online_friend,v14_1_02,3,353504,802
W2,s112353504036,s112353504024,online_friend,v14_1_02,1,353504,802
W2,s112353504038,s112353504045,online_friend,v14_1_02,34,353504,802
W2,s112353504040,s112353504037,online_friend,v14_1_02,26,353504,802
W2,s112353504041,s112353504045,online_friend,v14_1_02,34,353504,802
W2,s112353504042,s112353504041,online_friend,v14_1_02,30,353504,802
W2,s112353504043,s112353504045,online_friend,v14_1_02,34,353504,802
W2,s112353504045,s112353504043,online_friend,v14_1_02,32,353504,802
W2,s112353504046,s112353504047,online_friend,v14_1_02,36,353504,802
W2,s112353504047,s112353504046,online_friend,v14_1_02,35,353504,802
W2,s112353504051,s112353504031,online_friend,v14_1_02,8,353504,802
W2,s112353504052,s112353504041,online_friend,v14_1_02,30,353504,802
W2,s112353504056,s112353504067,online_friend,v14_1_02,14,353504,809
W2,s112353504057,s112353504063,online_friend,v14_1_02,10,353504,809
W2,s112353504058,s112353504066,online_friend,v14_1_02,13,353504,809
W2,s112353504060,s112353504066,online_friend,v14_1_02,13,353504,809
W2,s112353504061,s112353504072,online_friend,v14_1_02,30,353504,809
W2,s112353504062,s112353504066,online_friend,v14_1_02,13,353504,809
W2,s112353504063,s112353504057,online_friend,v14_1_02,4,353504,809
W2,s112353504065,s112353504056,online_friend,v14_1_02,3,353504,809
W2,s112353504066,s112353504062,online_friend,v14_1_02,9,353504,809
W2,s112353504067,s112353504065,online_friend,v14_1_02,12,353504,809
W2,s112353504068,s112353504075,online_friend,v14_1_02,33,353504,809
W2,s112353504069,s112353504060,online_friend,v14_1_02,7,353504,809
W2,s112353504072,s112353504076,online_friend,v14_1_02,34,353504,809
W2,s112353504075,s112353504076,online_friend,v14_1_02,34,353504,809
W2,s112353504076,s112353504080,online_friend,v14_1_02,39,353504,809
W2,s112353504077,s112353504076,online_friend,v14_1_02,34,353504,809
W2,s112353504080,s112353504076,online_friend,v14_1_02,34,353504,809
W2,s112353505025,s112353505038,online_friend,v14_1_02,15,353505,801
W2,s112353505026,s112353505036,online_friend,v14_1_02,13,353505,801
W2,s112353505027,s112353505038,online_friend,v14_1_02,15,353505,801
W2,s112353505028,s112353505033,online_friend,v14_1_02,10,353505,801
W2,s112353505029,s112353505031,online_friend,v14_1_02,8,353505,801
W2,s112353505031,s112353505033,online_friend,v14_1_02,10,353505,801
W2,s112353505032,s112353505028,online_friend,v14_1_02,5,353505,801
W2,s112353505033,s112353505056,online_friend,v14_1_02,42,353505,801
W2,s112353505034,s112353505031,online_friend,v14_1_02,8,353505,801
W2,s112353505035,s112353505036,online_friend,v14_1_02,13,353505,801
W2,s112353505036,s112353505031,online_friend,v14_1_02,8,353505,801
W2,s112353505037,s112353505036,online_friend,v14_1_02,13,353505,801
W2,s112353505038,s112353505033,online_friend,v14_1_02,10,353505,801
W2,s112353505043,s112353505036,online_friend,v14_1_02,13,353505,801
W2,s112353505045,s112353505042,online_friend,v14_1_02,28,353505,801
W2,s112353505047,s112353505045,online_friend,v14_1_02,31,353505,801
W2,s112353505048,s112353505031,online_friend,v14_1_02,8,353505,801
W2,s112353505049,s112353505031,online_friend,v14_1_02,8,353505,801
W2,s112353505050,s112353505032,online_friend,v14_1_02,9,353505,801
W2,s112353505052,s112353505028,online_friend,v14_1_02,5,353505,801
W2,s112353505056,s112353505033,online_friend,v14_1_02,10,353505,801
W2,s112353505059,s112353505065,online_friend,v14_1_02,7,353505,811
W2,s112353505060,s112353505067,online_friend,v14_1_02,9,353505,811
W2,s112353505062,s112353505067,online_friend,v14_1_02,9,353505,811
W2,s112353505065,s112353505070,online_friend,v14_1_02,12,353505,811
W2,s112353505067,s112353505062,online_friend,v14_1_02,4,353505,811
W2,s112353505069,s112353505061,online_friend,v14_1_02,3,353505,811
W2,s112353505077,s112353505084,online_friend,v14_1_02,37,353505,811
W2,s112353505078,s112353505087,online_friend,v14_1_02,40,353505,811
W2,s112353505081,s112353505069,online_friend,v14_1_02,11,353505,811
W2,s112353505082,s112353505087,online_friend,v14_1_02,40,353505,811
W2,s112353505084,s112353505087,online_friend,v14_1_02,40,353505,811
W2,s112353505085,s112353505087,online_friend,v14_1_02,40,353505,811
W2,s112353505087,s112353505084,online_friend,v14_1_02,37,353505,811
W2,s112363501025,s112363501034,online_friend,v14_1_02,11,363501,802
W2,s112363501027,s112363501034,online_friend,v14_1_02,11,363501,802
W2,s112363501032,s112363501034,online_friend,v14_1_02,11,363501,802
W2,s112363501034,s112363501025,online_friend,v14_1_02,2,363501,802
W2,s112363501038,s112363501048,online_friend,v14_1_02,34,363501,802
W2,s112363501044,s112363501043,online_friend,v14_1_02,29,363501,802
W2,s112363501047,s112363501043,online_friend,v14_1_02,29,363501,802
W2,s112363501052,s112363501055,online_friend,v14_1_02,8,363501,805
W2,s112363501053,s112363501057,online_friend,v14_1_02,10,363501,805
W2,s112363501054,s112363501056,online_friend,v14_1_02,9,363501,805
W2,s112363501055,s112363501052,online_friend,v14_1_02,5,363501,805
W2,s112363501056,s112363501053,online_friend,v14_1_02,6,363501,805
W2,s112363501057,s112363501052,online_friend,v14_1_02,5,363501,805
W2,s112363501059,s112363501056,online_friend,v14_1_02,9,363501,805
W2,s112363501062,s112363501069,online_friend,v14_1_02,29,363501,805
W2,s112363501063,s112363501065,online_friend,v14_1_02,25,363501,805
W2,s112363501064,s112363501055,online_friend,v14_1_02,8,363501,805
W2,s112363501065,s113363501006,online_friend,v14_1_02,34,363501,805
W2,s112363501067,s112363501068,online_friend,v14_1_02,28,363501,805
W2,s112363501069,s112363501062,online_friend,v14_1_02,22,363501,805
W2,s112363501070,s112363501062,online_friend,v14_1_02,22,363501,805
W2,s112363501072,s112363501070,online_friend,v14_1_02,30,363501,805
W2,s113363501005,s112363501055,online_friend,v14_1_02,8,363501,805
W2,s112383501077,s112383501071,online_friend,v14_1_02,24,383501,804
W2,s112403501031,s112403501025,online_friend,v14_1_02,2,403501,804
W2,s112403501036,s112403501034,online_friend,v14_1_02,22,403501,804
W2,s112403501039,s112403501034,online_friend,v14_1_02,22,403501,804
W2,s112403501040,s112403501036,online_friend,v14_1_02,24,403501,804
W2,s112403501041,s112403501033,online_friend,v14_1_02,21,403501,804
W2,s112403501042,s112403501033,online_friend,v14_1_02,21,403501,804
W2,s112403501059,s112403501061,online_friend,v14_1_02,23,403501,809
W2,s112403501061,s112403501057,online_friend,v14_1_02,10,403501,809
W2,s112403501067,s112403501059,online_friend,v14_1_02,21,403501,809
W2,s112403502024,s112403502029,online_friend,v14_1_02,6,403502,805
W2,s112403502025,s112403502030,online_friend,v14_1_02,7,403502,805
W2,s112403502026,s112403502042,online_friend,v14_1_02,27,403502,805
W2,s112403502032,s112403502026,online_friend,v14_1_02,3,403502,805
W2,s112403502033,s112403502027,online_friend,v14_1_02,4,403502,805
W2,s112403502034,s112403502027,online_friend,v14_1_02,4,403502,805
W2,s112403502036,s112403502048,online_friend,v14_1_02,33,403502,805
W2,s112403502046,s112403502047,online_friend,v14_1_02,32,403502,805
W2,s112403502055,s112403502060,online_friend,v14_1_02,6,403502,815
W2,s112403502056,s112403502081,online_friend,v14_1_02,35,403502,815
W2,s112403502060,s112403502061,online_friend,v14_1_02,7,403502,815
W2,s112403502061,s112403502065,online_friend,v14_1_02,11,403502,815
W2,s112403502063,s112403502066,online_friend,v14_1_02,12,403502,815
W2,s112403502065,s112403502055,online_friend,v14_1_02,1,403502,815
W2,s112403502069,s112403502076,online_friend,v14_1_02,29,403502,815
W2,s112403502070,s112403502069,online_friend,v14_1_02,22,403502,815
W2,s112403502071,s112403502069,online_friend,v14_1_02,22,403502,815
W2,s112403502076,s112403502081,online_friend,v14_1_02,35,403502,815
W2,s112403502078,s112403502070,online_friend,v14_1_02,23,403502,815
W2,s112403502081,s112403502082,online_friend,v14_1_02,36,403502,815
W2,s112403502083,s112403502070,online_friend,v14_1_02,23,403502,815
W2,s112411303027,s112411303030,online_friend,v14_1_02,7,411303,202
W2,s112411303028,s112411303027,online_friend,v14_1_02,4,411303,202
W2,s112411303029,s112411303024,online_friend,v14_1_02,1,411303,202
W2,s112411303030,s112411303027,online_friend,v14_1_02,4,411303,202
W2,s112411303031,s112411303029,online_friend,v14_1_02,6,411303,202
W2,s112411303032,s112411303052,online_friend,v14_1_02,29,411303,202
W2,s112411303034,s112411303029,online_friend,v14_1_02,6,411303,202
W2,s112411303035,s112411303027,online_friend,v14_1_02,4,411303,202
W2,s112411303039,s112411303045,online_friend,v14_1_02,22,411303,202
W2,s112411303040,s112411303045,online_friend,v14_1_02,22,411303,202
W2,s112411303041,s112411303040,online_friend,v14_1_02,17,411303,202
W2,s112411303045,s112411303063,online_friend,v14_1_02,40,411303,202
W2,s112411303046,s112411303029,online_friend,v14_1_02,6,411303,202
W2,s112411303047,s112411303055,online_friend,v14_1_02,32,411303,202
W2,s112411303051,s112411303066,online_friend,v14_1_02,43,411303,202
W2,s112411303052,s112411303065,online_friend,v14_1_02,42,411303,202
W2,s112411303053,s112411303028,online_friend,v14_1_02,5,411303,202
W2,s112411303056,s112411303041,online_friend,v14_1_02,18,411303,202
W2,s112411303060,s112411303041,online_friend,v14_1_02,18,411303,202
W2,s112411303062,s112411303066,online_friend,v14_1_02,43,411303,202
W2,s112411303063,s112411303045,online_friend,v14_1_02,22,411303,202
W2,s112411303064,s112411303056,online_friend,v14_1_02,33,411303,202
W2,s112411303065,s112411303066,online_friend,v14_1_02,43,411303,202
W2,s112411303066,s112411303063,online_friend,v14_1_02,40,411303,202
W2,s112411303071,s112411303078,online_friend,v14_1_02,8,411303,206
W2,s112411303073,s112411303077,online_friend,v14_1_02,7,411303,206
W2,s112411303074,s112411303087,online_friend,v14_1_02,17,411303,206
W2,s112411303076,s112411303083,online_friend,v14_1_02,13,411303,206
W2,s112411303077,s112411303073,online_friend,v14_1_02,3,411303,206
W2,s112411303078,s112411303076,online_friend,v14_1_02,6,411303,206
W2,s112411303079,s112411303078,online_friend,v14_1_02,8,411303,206
W2,s112411303081,s112411303078,online_friend,v14_1_02,8,411303,206
W2,s112411303082,s112411303073,online_friend,v14_1_02,3,411303,206
W2,s112411303083,s112411303071,online_friend,v14_1_02,1,411303,206
W2,s112411303087,s112411303076,online_friend,v14_1_02,6,411303,206
W2,s112411303088,s112411303105,online_friend,v14_1_02,35,411303,206
W2,s112411303090,s112411303112,online_friend,v14_1_02,44,411303,206
W2,s112411303091,s112411303090,online_friend,v14_1_02,20,411303,206
W2,s112411303093,s112411303094,online_friend,v14_1_02,24,411303,206
W2,s112411303094,s112411303103,online_friend,v14_1_02,33,411303,206
W2,s112411303095,s112411303094,online_friend,v14_1_02,24,411303,206
W2,s112411303096,s112411303106,online_friend,v14_1_02,36,411303,206
W2,s112411303097,s112411303095,online_friend,v14_1_02,25,411303,206
W2,s112411303098,s112411303096,online_friend,v14_1_02,26,411303,206
W2,s112411303101,s112411303093,online_friend,v14_1_02,23,411303,206
W2,s112411303103,s112411303106,online_friend,v14_1_02,36,411303,206
W2,s112411303104,s112411303083,online_friend,v14_1_02,13,411303,206
W2,s112411303105,s112411303109,online_friend,v14_1_02,40,411303,206
W2,s112411303106,s112411303093,online_friend,v14_1_02,23,411303,206
W2,s112411303108,s112411303105,online_friend,v14_1_02,35,411303,206
W2,s112411303109,s112411303094,online_friend,v14_1_02,24,411303,206
W2,s112411303110,s112411303096,online_friend,v14_1_02,26,411303,206
W2,s112411303112,s112411303096,online_friend,v14_1_02,26,411303,206
W2,s113411303003,s112411303093,online_friend,v14_1_02,23,411303,206
W2,s112413301024,s112413301025,online_friend,v14_1_02,2,413301,802
W2,s112413301025,s112413301031,online_friend,v14_1_02,8,413301,802
W2,s112413301028,s112413301024,online_friend,v14_1_02,1,413301,802
W2,s112413301029,s112413301036,online_friend,v14_1_02,13,413301,802
W2,s112413301030,s112413301037,online_friend,v14_1_02,14,413301,802
W2,s112413301031,s112413301025,online_friend,v14_1_02,2,413301,802
W2,s112413301032,s112413301042,online_friend,v14_1_02,25,413301,802
W2,s112413301034,s112413301037,online_friend,v14_1_02,14,413301,802
W2,s112413301037,s112413301030,online_friend,v14_1_02,7,413301,802
W2,s112413301039,s112413301040,online_friend,v14_1_02,23,413301,802
W2,s112413301040,s112413301049,online_friend,v14_1_02,32,413301,802
W2,s112413301041,s112413301044,online_friend,v14_1_02,27,413301,802
W2,s112413301042,s112413301044,online_friend,v14_1_02,27,413301,802
W2,s112413301043,s112413301045,online_friend,v14_1_02,28,413301,802
W2,s112413301044,s112413301042,online_friend,v14_1_02,25,413301,802
W2,s112413301045,s112413301043,online_friend,v14_1_02,26,413301,802
W2,s112413301046,s112413301039,online_friend,v14_1_02,22,413301,802
W2,s112413301047,s112413301041,online_friend,v14_1_02,24,413301,802
W2,s112413301048,s112413301049,online_friend,v14_1_02,32,413301,802
W2,s112413301049,s112413301024,online_friend,v14_1_02,1,413301,802
W2,s112413301051,s112413301042,online_friend,v14_1_02,25,413301,802
W2,s112413301057,s112413301056,online_friend,v14_1_02,3,413301,804
W2,s112413301058,s112413301060,online_friend,v14_1_02,7,413301,804
W2,s112413301060,s112413301058,online_friend,v14_1_02,5,413301,804
W2,s112413301062,s112413301054,online_friend,v14_1_02,1,413301,804
W2,s112413301073,s112413301068,online_friend,v14_1_02,21,413301,804
W2,s112413301074,s112413301078,online_friend,v14_1_02,31,413301,804
W2,s112413301081,s112413301073,online_friend,v14_1_02,26,413301,804
W2,s112413301082,s112413301070,online_friend,v14_1_02,23,413301,804
W2,s112413302024,s112413302034,online_friend,v14_1_02,12,413302,802
W2,s112413302027,s112413302029,online_friend,v14_1_02,6,413302,802
W2,s112413302036,s112413302026,online_friend,v14_1_02,3,413302,802
W2,s112413302037,s112413302044,online_friend,v14_1_02,28,413302,802
W2,s112413302040,s113413302003,online_friend,v14_1_02,34,413302,802
W2,s112413302044,s112413302039,online_friend,v14_1_02,23,413302,802
W2,s112413302045,s112413302037,online_friend,v14_1_02,21,413302,802
W2,s112413302047,s112413302042,online_friend,v14_1_02,26,413302,802
W2,s112413302048,s112413302043,online_friend,v14_1_02,27,413302,802
W2,s113413302003,s113413302004,online_friend,v14_1_02,35,413302,802
W2,s112413302052,s112413302076,online_friend,v14_1_02,34,413302,806
W2,s112413302053,s112413302058,online_friend,v14_1_02,7,413302,806
W2,s112413302054,s112413302059,online_friend,v14_1_02,8,413302,806
W2,s112413302057,s112413302056,online_friend,v14_1_02,5,413302,806
W2,s112413302058,s112413302053,online_friend,v14_1_02,2,413302,806
W2,s112413302059,s112413302058,online_friend,v14_1_02,7,413302,806
W2,s112413302060,s112413302061,online_friend,v14_1_02,10,413302,806
W2,s112413302064,s112413302061,online_friend,v14_1_02,10,413302,806
W2,s112413302066,s112413302069,online_friend,v14_1_02,26,413302,806
W2,s112413302067,s112413302073,online_friend,v14_1_02,31,413302,806
W2,s112413302069,s112413302067,online_friend,v14_1_02,24,413302,806
W2,s112413302070,s112413302076,online_friend,v14_1_02,34,413302,806
W2,s112413302072,s112413302069,online_friend,v14_1_02,26,413302,806
W2,s112413302073,s112413302067,online_friend,v14_1_02,24,413302,806
W2,s112413302074,s112413302067,online_friend,v14_1_02,24,413302,806
W2,s112413302075,s112413302074,online_friend,v14_1_02,32,413302,806
W2,s112413302076,s112413302064,online_friend,v14_1_02,21,413302,806
W2,s112413508024,s112413508027,online_friend,v14_1_02,4,413508,808
W2,s112413508025,s112413508033,online_friend,v14_1_02,10,413508,808
W2,s112413508027,s112413508031,online_friend,v14_1_02,8,413508,808
W2,s112413508029,s112413508030,online_friend,v14_1_02,7,413508,808
W2,s112413508030,s112413508029,online_friend,v14_1_02,6,413508,808
W2,s112413508033,s112413508030,online_friend,v14_1_02,7,413508,808
W2,s112413508034,s112413508037,online_friend,v14_1_02,27,413508,808
W2,s112413508046,s112413508038,online_friend,v14_1_02,28,413508,808
W2,s113413508003,s112413508029,online_friend,v14_1_02,6,413508,808
W2,s112413508052,s112413508055,online_friend,v14_1_02,5,413508,817
W2,s112413508054,s112413508052,online_friend,v14_1_02,2,413508,817
W2,s112413508056,s112413508055,online_friend,v14_1_02,5,413508,817
W2,s112413508062,s112413508069,online_friend,v14_1_02,33,413508,817
W2,s112413508063,s112413508070,online_friend,v14_1_02,34,413508,817
W2,s112421302024,s112421302027,online_friend,v14_1_02,4,421302,801
W2,s112421302026,s112421302040,online_friend,v14_1_02,17,421302,801
W2,s112421302027,s112421302024,online_friend,v14_1_02,1,421302,801
W2,s112421302039,s112421302027,online_friend,v14_1_02,4,421302,801
W2,s112421302041,s112421302047,online_friend,v14_1_02,24,421302,801
W2,s112421302046,s112421302042,online_friend,v14_1_02,19,421302,801
W2,s112421302047,s112421302055,online_friend,v14_1_02,32,421302,801
W2,s112421302048,s112421302043,online_friend,v14_1_02,20,421302,801
W2,s112421302049,s112421302046,online_friend,v14_1_02,23,421302,801
W2,s112421302055,s112421302042,online_friend,v14_1_02,19,421302,801
W2,s112421302064,s112421302063,online_friend,v14_1_02,5,421302,803
W2,s112421302066,s112421302064,online_friend,v14_1_02,6,421302,803
W2,s112421302077,s112421302063,online_friend,v14_1_02,5,421302,803
W2,s112423505030,s112423505031,online_friend,v14_1_02,8,423505,813
W2,s112423505034,s112423505027,online_friend,v14_1_02,4,423505,813
W2,s112423505039,s112423505041,online_friend,v14_1_02,28,423505,813
W2,s112423505041,s112423505053,online_friend,v14_1_02,40,423505,813
W2,s112423505043,s112423505053,online_friend,v14_1_02,40,423505,813
W2,s112423505045,s112423505052,online_friend,v14_1_02,39,423505,813
W2,s112423505047,s112423505039,online_friend,v14_1_02,26,423505,813
W2,s112423505048,s112423505045,online_friend,v14_1_02,32,423505,813
W2,s112423505049,s112423505052,online_friend,v14_1_02,39,423505,813
W2,s112423505064,s112423505065,online_friend,v14_1_02,10,423505,826
W2,s112423505065,s112423505058,online_friend,v14_1_02,3,423505,826
W2,s112423505069,s112423505056,online_friend,v14_1_02,1,423505,826
W2,s112423505071,s112423505073,online_friend,v14_1_02,28,423505,826
W2,s112423505073,s112423505081,online_friend,v14_1_02,36,423505,826
W2,s112423505074,s112423505082,online_friend,v14_1_02,37,423505,826
W2,s112423505075,s112423505079,online_friend,v14_1_02,34,423505,826
W2,s112423505076,s112423505078,online_friend,v14_1_02,33,423505,826
W2,s112423505078,s112423505076,online_friend,v14_1_02,31,423505,826
W2,s112423505079,s112423505076,online_friend,v14_1_02,31,423505,826
W2,s112423505081,s112423505074,online_friend,v14_1_02,29,423505,826
W2,s112423505082,s112423505071,online_friend,v14_1_02,26,423505,826
W2,s112423505083,s112423505079,online_friend,v14_1_02,34,423505,826
W2,s112423505084,s112423505083,online_friend,v14_1_02,38,423505,826
W2,s112533503028,s112533503033,online_friend,v14_1_02,10,533503,801
W2,s112533503029,s112533503028,online_friend,v14_1_02,5,533503,801
W2,s112533503031,s112533503028,online_friend,v14_1_02,5,533503,801
W2,s112533503033,s112533503026,online_friend,v14_1_02,3,533503,801
W2,s112533503034,s112533503037,online_friend,v14_1_02,14,533503,801
W2,s112533503044,s112533503043,online_friend,v14_1_02,2,533503,802
W2,s112533503045,s112533503052,online_friend,v14_1_02,12,533503,802
W2,s112533503047,s112533503050,online_friend,v14_1_02,10,533503,802
W2,s112533503048,s112533503050,online_friend,v14_1_02,10,533503,802
W2,s112533503050,s112533503051,online_friend,v14_1_02,11,533503,802
