scenario,model_type,feature,coef_abs,relative_importance_pct,coef_direction
w3_predict_w3,ridge,24-4,0.08226979528400763,1.2305322105545153,positive
w3_predict_w3,ridge,53-3,0.0800202911522666,1.1968857515797853,positive
w3_predict_w3,ridge,27-6,0.0756669002589377,1.1317708731376694,positive
w3_predict_w3,ridge,4-5,0.07069426613229621,1.0573938014188045,negative
w3_predict_w3,ridge,27-1,0.07064214607164372,1.05661422717497,negative
w3_predict_w3,ridge,5-9,0.07013664293652443,1.0490532761825286,negative
w3_predict_w3,ridge,53-1,0.06741423807551054,1.0083335094676236,positive
w3_predict_w3,ridge,4-2,0.06583146511009322,0.9846595339919668,positive
w3_predict_w3,ridge,4-4,0.0637852845740714,0.9540542425907615,negative
w3_predict_w3,ridge,29-8,0.06149237689487327,0.9197585846844684,negative
w3_predict_w3,ridge,27-3,0.06132509575234957,0.9172565141082238,negative
w3_predict_w3,ridge,29-10,0.05912688759967088,0.8843773033597745,positive
w3_predict_w3,ridge,27-4,0.057830557337687535,0.8649877310704515,negative
w3_predict_w3,ridge,53-15,0.05699666032188869,0.8525149014653286,positive
w3_predict_w3,ridge,53-10,0.056255780542552536,0.8414333565377593,negative
w3_predict_w3,ridge,53-16,0.05473891719850477,0.8187452096010057,negative
w3_predict_w3,ridge,39_11,0.05391197130794789,0.8063763499095103,positive
w3_predict_w3,ridge,11-8,0.05381578598611334,0.8049376792978797,positive
w3_predict_w3,ridge,25-6,0.053040478182731776,0.7933411848388648,positive
w3_predict_w3,ridge,28-4,0.05287338494679902,0.7908419248337654,negative
w3_predict_w3,ridge,11-7,0.05226650437806456,0.7817646433696585,negative
w3_predict_w3,ridge,24-5,0.05219943149496338,0.7807614156014863,negative
w3_predict_w3,ridge,53-18,0.05181478393518827,0.7750081350641944,positive
w3_predict_w3,ridge,25-7,0.05034546791547708,0.7530311666823388,positive
w3_predict_w3,ridge,39_7,0.05022378956961292,0.7512111898196766,negative
w3_predict_w3,ridge,26-14,0.04954133318815957,0.7410034999041036,positive
w3_predict_w3,ridge,53-19,0.049096468318827705,0.7343495323189503,positive
w3_predict_w3,ridge,29-5,0.04854664273003104,0.7261256380590247,positive
w3_predict_w3,ridge,26-8,0.04839736485356549,0.7238928473406341,negative
w3_predict_w3,ridge,26-9,0.04614584748506264,0.6902162758236965,negative
w3_predict_w3,ridge,26-7,0.04425056576497349,0.6618680199833392,positive
w3_predict_w3,ridge,5-8,0.042446301151970754,0.6348811323291392,positive
w3_predict_w3,ridge,26-6,0.04106910820057676,0.6142820743031814,negative
w3_predict_w3,ridge,28-2,0.04061021306007546,0.6074182520497722,positive
w3_predict_w3,ridge,53-20,0.03972195248351472,0.5941322915456723,negative
w3_predict_w3,ridge,53-7,0.03764951222636256,0.563134226191651,negative
w3_predict_w3,ridge,28-3,0.037333247460169944,0.5584037661179384,positive
w3_predict_w3,ridge,25-9,0.0369478907601418,0.5526398787726419,positive
w3_predict_w3,ridge,11-2,0.035884088838519415,0.5367282975454476,negative
w3_predict_w3,ridge,39_8,0.035864186750347755,0.5364306164771043,positive
w3_predict_w3,ridge,53-9,0.034840490862521105,0.5211189123524709,positive
w3_predict_w3,ridge,11-6,0.03449707220051775,0.5159823039065421,negative
w3_predict_w3,ridge,26-2,0.0342208900513532,0.5118513706842831,negative
w3_predict_w3,ridge,29-7,0.03393194052606566,0.5075294722662391,positive
w3_predict_w3,ridge,27-5,0.03344804467476881,0.5002917074277721,positive
w3_predict_w3,ridge,39_4,0.03145338721231153,0.47045706096848106,negative
w3_predict_w3,ridge,25-5,0.031089670677985463,0.4650168516005785,negative
w3_predict_w3,ridge,29-9,0.03042591505535946,0.45508887413620847,positive
