scenario,feature_year,target_year,target_group_id,n_feature_groups_requested,n_feature_columns_requested,target_median_cutoff,target_positive_rate,model_type,n_rows_modeling,n_train,n_test,n_features_requested,n_features_used,dropped_all_na_features,c_selected,train_accuracy,train_f1,train_precision,train_recall,train_auc,test_accuracy,test_f1,test_precision,test_recall,test_auc,cv5_accuracy_mean,cv5_accuracy_std,cv5_f1_mean,cv5_f1_std,cv5_precision_mean,cv5_precision_std,cv5_recall_mean,cv5_recall_std,cv5_auc_mean,cv5_auc_std
w2_predict_w2,W2,W2,v55,23,30,17.0,0.5415720127214902,lasso,6603,5282,1321,30,30,,0.06309573444801936,0.7368421052631579,0.7579240682688958,0.7552933009371746,0.7605732261447047,0.8135700509392865,0.7403482210446631,0.7629578438147893,0.7540983606557377,0.772027972027972,0.815982367467516,0.7317862959649484,0.016050507394808514,0.7534152832617341,0.016072042744646776,0.7499912915424825,0.012708730280982641,0.7569805055279917,0.02109838481273512,0.8101449205875886,0.014291190831636961
w2_predict_w2,W2,W2,v55,23,30,17.0,0.5415720127214902,ridge,6603,5282,1321,30,30,,0.01584893192461114,0.738356683074593,0.7596521739130435,0.7559709241952233,0.7633694512408249,0.813843494264981,0.7380772142316427,0.7617079889807162,0.7503392130257802,0.7734265734265734,0.8158300445429159,0.7339075080861606,0.014954801952168037,0.7560550992162975,0.01486902961280972,0.7505865202870201,0.012233008732240425,0.7617345782708911,0.020013701140545164,0.8102998097662496,0.014224214486863734
w2_predict_w3,W2,W3,54,23,30,21.0,0.526124488868696,lasso,6603,5282,1321,30,30,,0.25118864315095824,0.6558121923513821,0.6750089381480158,0.6706927175843694,0.6793810723281756,0.7110295281502428,0.6548069644208933,0.672883787661406,0.670958512160229,0.6748201438848921,0.7163651826142919,0.6494048356387493,0.009526276733642673,0.669531231600381,0.008703107948913899,0.6641377637317859,0.009148632991166843,0.6750175191259096,0.008389331977273082,0.7064381734658751,0.009621010642256253
w2_predict_w3,W2,W3,54,23,30,21.0,0.526124488868696,ridge,6603,5282,1321,30,30,,0.00630957344480193,0.6524043922756532,0.6733096085409253,0.6659626891939457,0.680820439006837,0.7106380583673828,0.6555639666919001,0.6747676912080057,0.6704545454545454,0.679136690647482,0.7171397706116257,0.6504652123047278,0.010454910031725074,0.6723206965155392,0.010610168288059805,0.6632724084123662,0.00887958552266696,0.6816403707005577,0.012788112813411254,0.7067376671083239,0.009732402684026588
w3_predict_w3,W3,W3,54,24,31,21.0,0.526124488868696,lasso,6603,5282,1321,31,31,,0.1,0.6694433926542976,0.688547984302533,0.6827025114962858,0.6944944224541202,0.7333467561128876,0.6585919757759273,0.6729514140681654,0.6783625730994152,0.6676258992805756,0.7353276484243914,0.6621255706191361,0.013831410016469365,0.6820988368704002,0.013948690039786204,0.6753142933669205,0.012255487329127887,0.6891265316277237,0.01773691918667227,0.7279254404950836,0.016192436535376317
w3_predict_w3,W3,W3,54,24,31,21.0,0.526124488868696,ridge,6603,5282,1321,31,31,,0.01,0.6700113593335858,0.6899128268991283,0.6822660098522167,0.6977329974811083,0.73342999555625,0.6540499621498864,0.6695589298626174,0.6729651162790697,0.6661870503597123,0.7350541292205852,0.661670795769963,0.013641078442787913,0.6823148237641513,0.014474476134977085,0.6741060726611242,0.011218271693786707,0.6908535649866274,0.019715475093473645,0.7282389992391167,0.016134268475220842
