school_id,class_name,seat_no,in_Online_Like,in_Online_Dislike,in_Offline_Like,in_Offline_Dislike
14566,803,8,0,1,0,1
14566,803,9,1,0,1,0
14566,803,10,1,1,1,1
14566,803,12,1,0,1,0
14566,803,13,1,0,1,0
14566,803,14,0,1,0,1
14566,803,22,1,1,1,1
14566,803,24,1,0,1,1
14566,803,26,1,1,1,1
14566,803,27,0,1,1,1
14566,803,28,1,1,1,1
14566,803,30,1,1,1,1
14566,803,34,1,1,1,1
14566,812,2,1,1,1,1
14566,812,5,1,0,1,0
14566,812,7,1,0,1,0
14566,812,9,1,1,0,1
14566,812,10,1,1,1,0
14566,812,11,1,1,1,1
14566,812,12,1,1,1,1
14566,812,22,1,1,1,0
14566,812,24,1,1,1,1
14566,812,25,1,0,1,0
14566,812,26,1,1,1,1
14566,812,27,1,0,1,0
14566,812,29,1,0,1,0
14566,812,31,1,0,1,0
14566,812,32,1,0,1,0
14566,812,33,1,1,1,1
14576,807,1,1,0,1,0
14576,807,2,1,0,1,0
14576,807,4,1,1,1,1
14576,807,7,1,0,1,0
14576,807,8,1,0,1,0
14576,807,9,0,1,0,1
14576,807,11,1,1,1,1
14576,807,13,0,1,0,1
14576,807,14,0,1,0,1
14576,807,21,1,1,1,1
14576,807,22,1,1,1,1
14576,807,23,1,0,1,0
14576,807,24,1,1,1,1
14576,807,25,1,1,1,1
14576,807,26,1,0,1,0
14576,807,27,1,0,1,0
14576,807,28,1,0,1,0
14576,807,29,1,1,1,1
14576,807,30,1,1,1,1
14576,807,31,1,1,1,1
14576,816,1,1,1,1,1
14576,816,2,0,1,0,1
14576,816,3,1,0,1,0
14576,816,4,1,1,1,1
14576,816,5,1,1,1,1
14576,816,6,1,1,1,1
14576,816,7,1,0,1,0
14576,816,8,1,1,1,1
14576,816,9,0,1,0,1
14576,816,10,1,1,1,1
14576,816,11,1,1,1,1
14576,816,12,1,1,1,1
14576,816,13,1,0,1,0
14576,816,21,1,1,1,1
14576,816,22,1,1,1,1
14576,816,23,1,1,1,1
14576,816,24,1,1,1,1
14576,816,26,1,1,1,0
14576,816,27,1,1,1,0
14576,816,28,0,1,0,1
14576,816,30,1,1,1,1
14576,816,31,1,1,1,1
14576,816,32,1,1,1,1
14576,816,33,1,1,1,1
14576,816,34,1,1,1,1
24503,807,1,1,1,0,1
24503,807,2,1,1,1,1
24503,807,3,1,0,1,0
24503,807,4,1,1,1,1
24503,807,5,1,1,1,1
24503,807,6,1,1,1,1
24503,807,7,1,0,1,0
24503,807,9,1,1,1,1
24503,807,10,1,0,1,0
24503,807,12,1,1,1,0
24503,807,13,1,0,1,0
24503,807,14,1,0,1,0
24503,807,15,1,1,1,1
24503,807,16,1,1,1,1
24503,807,17,1,1,1,1
24503,807,18,1,1,1,1
24503,807,20,1,1,1,1
24503,807,21,0,0,1,0
24503,807,22,1,0,1,1
24503,807,23,1,1,1,1
24503,807,24,1,1,1,1
24503,807,25,1,1,1,1
24503,807,26,1,1,1,0
24503,807,27,1,1,1,0
24503,815,1,1,1,1,1
24503,815,4,1,1,1,1
24503,815,5,1,1,1,1
24503,815,6,1,1,1,1
24503,815,7,1,1,1,1
24503,815,8,0,1,0,1
24503,815,9,1,1,1,1
24503,815,10,1,0,1,0
24503,815,11,1,1,1,0
24503,815,12,1,0,1,0
24503,815,13,1,1,1,1
24503,815,16,1,0,1,1
24503,815,18,1,0,1,0
24503,815,19,1,1,1,1
24503,815,20,1,1,1,1
24503,815,22,1,1,1,1
24503,815,23,0,1,1,1
24503,815,24,1,1,1,1
24503,815,25,1,1,1,1
24503,815,26,1,1,1,1
24503,815,27,1,0,1,0
24503,815,28,1,1,1,1
24507,803,1,1,1,1,1
24507,803,2,0,1,1,1
24507,803,3,1,1,1,0
24507,803,4,1,1,1,1
24507,803,5,1,0,1,0
24507,803,6,1,1,1,1
24507,803,7,1,0,1,0
24507,803,8,1,0,1,0
24507,803,9,1,0,1,0
24507,803,11,1,1,1,1
24507,803,12,1,1,1,1
24507,803,13,1,1,1,1
24507,803,14,1,1,1,1
24507,803,15,1,0,1,1
24507,803,17,1,1,1,1
24507,803,19,1,1,1,1
24507,803,20,1,0,1,0
24507,806,1,1,1,1,1
24507,806,2,1,0,1,1
24507,806,3,1,0,1,0
24507,806,4,1,0,1,1
24507,806,5,1,1,1,1
24507,806,6,1,1,1,1
24507,806,7,1,1,0,1
24507,806,8,1,0,1,1
24507,806,10,1,0,1,0
24507,806,11,1,1,1,1
24507,806,12,1,0,1,0
24507,806,13,1,0,1,0
24507,806,15,1,1,1,1
24507,806,17,1,1,1,1
24507,806,18,1,1,1,1
24507,806,19,1,0,1,1
24523,801,1,1,0,1,0
24523,801,3,1,0,1,0
24523,801,5,0,0,1,0
24523,801,6,0,0,1,0
24523,801,7,0,0,1,0
24523,801,8,1,0,1,0
24523,801,9,1,0,1,1
24523,801,12,1,1,1,1
34348,八年仁班,2,1,1,1,1
34348,八年仁班,3,1,1,1,1
34348,八年仁班,4,1,1,1,1
34348,八年仁班,6,1,1,1,1
34348,八年仁班,7,0,0,1,1
34348,八年仁班,8,1,1,1,1
34348,八年仁班,9,1,1,1,1
34348,八年仁班,14,1,1,1,1
34348,八年仁班,16,1,1,0,1
34348,八年仁班,18,1,1,1,1
34348,八年仁班,19,1,1,0,1
34348,八年仁班,20,0,1,0,1
34348,八年仁班,22,0,1,1,1
34348,八年仁班,25,1,0,1,0
34348,八年仁班,27,1,0,1,0
34348,八年忠班,2,0,1,0,1
34348,八年忠班,3,0,1,1,1
34348,八年忠班,8,1,1,1,1
34348,八年忠班,11,0,1,1,1
34348,八年忠班,13,1,1,1,1
34348,八年忠班,15,1,0,1,0
34348,八年忠班,16,1,0,1,0
34348,八年忠班,18,1,0,1,0
34348,八年忠班,20,1,1,1,1
34348,八年忠班,22,1,0,1,1
34348,八年忠班,28,1,0,1,0
34348,八年忠班,29,1,1,1,1
34502,804,2,1,1,1,1
34502,804,3,1,1,1,1
34502,804,4,1,0,1,0
34502,804,5,1,0,1,0
34502,804,6,1,1,1,1
34502,804,7,1,0,1,1
34502,804,8,1,1,1,1
34502,804,9,1,1,1,1
34502,804,10,1,0,1,0
34502,804,11,1,0,1,0
34502,804,12,1,0,1,0
34502,804,13,1,1,1,1
34502,804,22,1,1,1,1
34502,804,23,1,0,1,0
34502,804,25,1,0,1,0
34502,804,29,1,1,1,1
34502,804,31,0,1,1,1
34502,804,32,1,0,1,0
34502,804,33,1,0,1,0
34502,804,34,1,1,1,1
34502,811,2,1,1,1,1
34502,811,4,1,0,1,1
34502,811,5,1,0,1,0
34502,811,6,1,0,1,1
34502,811,7,1,0,1,1
34502,811,8,1,1,1,1
34502,811,9,1,1,1,1
34502,811,10,1,1,1,1
34502,811,11,1,1,1,1
34502,811,12,1,0,1,0
34502,811,14,1,0,1,0
34502,811,15,1,1,1,1
34502,811,21,0,0,1,0
34502,811,22,1,1,1,1
34502,811,24,1,1,1,1
34502,811,25,1,0,1,1
34502,811,27,1,1,1,1
34502,811,28,1,1,1,1
34502,811,32,1,0,1,1
34502,811,33,1,0,1,0
34502,811,34,1,0,1,1
34502,811,35,1,0,1,0
34502,811,36,1,0,1,1
34506,八年8班,1,1,1,1,1
34506,八年8班,3,1,1,1,1
34506,八年8班,4,1,1,1,1
34506,八年8班,5,1,0,1,0
34506,八年8班,6,1,0,1,0
34506,八年8班,7,1,0,1,0
34506,八年8班,8,1,1,1,1
34506,八年8班,9,1,1,1,1
34506,八年8班,10,1,1,1,1
34506,八年8班,11,1,0,1,0
34506,八年8班,12,1,1,1,1
34506,八年8班,13,1,0,1,0
34506,八年8班,14,1,0,1,0
34506,八年8班,15,1,1,1,1
34506,八年8班,16,1,1,1,1
34506,八年8班,21,1,1,1,1
34506,八年8班,22,1,1,1,1
34506,八年8班,23,1,1,1,1
34506,八年8班,25,1,0,1,0
34506,八年8班,26,1,0,1,0
34506,八年8班,27,1,1,1,1
34506,八年8班,28,1,0,1,0
34506,八年8班,29,1,0,1,0
34506,八年8班,30,1,0,1,0
34506,八年8班,31,1,0,1,1
34506,八年8班,32,1,1,1,1
34506,八年8班,33,1,1,1,0
34508,801,1,1,0,1,0
34508,801,2,1,0,1,0
34508,801,4,1,1,1,1
34508,801,5,1,0,1,0
34508,801,6,1,0,1,0
34508,801,7,1,1,1,1
34508,801,9,1,1,0,1
34508,801,11,0,1,1,1
34508,801,12,1,0,1,0
34508,801,13,1,0,1,0
34508,801,14,1,1,1,1
34508,801,31,1,1,1,1
34508,801,32,1,0,1,0
34508,801,33,1,1,1,1
34508,801,34,1,0,1,0
34508,801,36,1,0,1,0
34508,801,37,1,1,1,1
34508,801,38,1,1,1,1
34508,801,39,1,0,1,0
34508,801,40,1,1,1,1
34508,801,41,1,0,1,0
34508,801,42,1,0,1,0
34508,801,43,1,0,1,0
34508,801,44,1,0,1,0
34508,806,1,1,1,1,1
34508,806,2,0,1,0,1
34508,806,4,1,0,1,0
34508,806,5,1,0,1,0
34508,806,6,0,1,1,1
34508,806,7,1,1,1,1
34508,806,8,1,0,1,0
34508,806,13,1,1,1,1
34508,806,14,1,1,1,1
34508,806,32,1,1,1,0
34508,806,33,1,0,1,0
34508,806,34,1,0,1,0
34508,806,35,1,0,1,0
34508,806,36,1,0,1,0
34508,806,37,1,0,1,0
34508,806,38,1,0,1,0
34508,806,39,0,1,0,1
34508,806,40,1,0,1,0
34508,806,41,1,0,1,0
34508,806,43,1,0,1,0
34513,八年06班,1,1,1,1,1
34513,八年06班,2,1,0,1,0
34513,八年06班,3,0,1,0,1
34513,八年06班,4,1,1,1,1
34513,八年06班,5,1,0,1,0
34513,八年06班,6,1,1,1,1
34513,八年06班,7,1,0,1,0
34513,八年06班,8,0,1,1,1
34513,八年06班,10,1,1,1,0
34513,八年06班,12,1,1,1,1
34513,八年06班,14,1,1,1,1
34513,八年06班,15,1,0,1,0
34513,八年06班,16,1,1,1,1
34513,八年06班,21,1,0,1,0
34513,八年06班,23,1,1,1,1
34513,八年06班,24,1,0,1,0
34513,八年06班,25,1,1,1,1
34513,八年06班,26,1,1,1,0
34513,八年06班,27,1,0,1,1
34513,八年06班,28,1,0,1,0
34513,八年06班,29,0,1,0,1
34513,八年06班,30,1,1,1,1
34513,八年06班,32,1,0,1,1
34513,八年06班,33,1,0,1,0
34513,八年13班,1,1,0,1,0
34513,八年13班,3,1,0,1,0
34513,八年13班,4,1,0,1,0
34513,八年13班,5,1,0,1,0
34513,八年13班,6,1,0,1,0
34513,八年13班,7,1,0,1,0
34513,八年13班,8,0,1,1,1
34513,八年13班,9,1,0,1,0
34513,八年13班,10,1,1,1,1
34513,八年13班,11,1,1,1,1
34513,八年13班,12,1,0,1,0
34513,八年13班,13,1,0,1,0
34513,八年13班,15,0,1,1,1
34513,八年13班,16,1,1,1,1
34513,八年13班,21,0,1,0,1
34513,八年13班,22,1,1,1,1
34513,八年13班,24,1,0,1,0
34513,八年13班,25,1,0,1,0
34513,八年13班,26,1,0,1,0
34513,八年13班,27,1,0,1,0
34513,八年13班,28,0,0,1,0
34513,八年13班,29,1,0,1,0
34513,八年13班,32,0,0,1,0
34517,801,5,1,1,1,1
34517,801,7,1,1,1,1
34517,801,10,1,1,0,1
34517,801,11,1,0,1,0
34517,801,13,1,0,1,0
34517,801,14,1,1,0,1
34517,801,15,1,0,1,0
34517,801,31,1,0,1,0
34517,801,32,1,1,1,0
34517,801,33,1,0,1,0
34517,801,34,1,0,1,0
34517,801,35,1,1,1,1
34517,801,36,1,0,1,1
34517,801,37,1,1,1,1
34517,801,38,1,0,1,0
34517,801,39,1,0,1,0
34517,801,40,1,0,1,0
34517,801,41,1,1,1,1
34517,801,42,1,1,1,1
34517,801,44,1,0,1,0
34517,801,45,1,1,1,1
34517,801,46,1,0,1,1
34517,811,1,1,0,1,0
34517,811,3,1,1,1,1
34517,811,4,1,1,1,1
34517,811,5,1,0,1,0
34517,811,6,1,1,1,1
34517,811,8,1,1,1,1
34517,811,9,1,1,1,0
34517,811,12,1,0,1,0
34517,811,13,1,1,1,1
34517,811,14,1,1,1,1
34517,811,15,1,1,1,1
34517,811,16,1,0,1,1
34517,811,17,0,1,0,1
34517,811,31,1,0,1,1
34517,811,32,1,0,1,1
34517,811,33,1,0,1,0
34517,811,34,1,0,1,0
34517,811,36,1,1,1,1
34517,811,37,1,1,1,1
34517,811,38,1,0,1,0
34517,811,40,1,0,1,0
34517,811,41,1,0,1,1
34517,811,42,1,0,1,0
34517,811,43,1,1,1,1
34518,805,1,1,1,1,1
34518,805,2,1,0,1,0
34518,805,3,1,1,1,1
34518,805,5,1,1,0,1
34518,805,6,1,1,1,1
34518,805,7,1,1,1,1
34518,805,8,1,0,1,0
34518,805,9,1,1,1,1
34518,805,11,1,0,1,0
34518,805,12,1,1,1,1
34518,805,13,1,0,1,0
34518,805,17,1,0,1,1
34518,805,18,1,1,1,1
34518,805,20,1,0,1,0
34518,805,23,0,1,0,1
34518,805,24,1,1,1,1
34518,805,25,1,0,1,0
34518,805,26,1,0,1,0
34518,805,28,1,0,1,0
34518,812,1,0,0,1,1
34518,812,2,0,1,0,1
34518,812,3,1,1,1,1
34518,812,6,1,1,1,1
34518,812,7,1,1,0,1
34518,812,8,1,0,1,0
34518,812,9,1,0,1,0
34518,812,11,1,1,1,1
34518,812,16,1,1,1,0
34518,812,17,1,1,1,1
34518,812,18,1,1,1,0
34518,812,19,1,1,1,1
34518,812,21,1,1,1,1
34518,812,24,0,1,1,1
34518,812,25,1,1,1,1
34518,812,27,1,0,1,0
34518,812,28,1,0,1,0
34518,812,30,1,1,1,1
34518,812,31,1,0,1,0
34524,八年九班,1,1,0,1,0
34524,八年九班,3,1,1,1,1
34524,八年九班,4,1,1,1,1
34524,八年九班,6,1,1,1,1
34524,八年九班,7,1,1,1,1
34524,八年九班,8,1,1,1,1
34524,八年九班,9,1,1,1,1
34524,八年九班,10,1,0,1,0
34524,八年九班,11,1,0,1,0
34524,八年九班,12,1,1,1,1
34524,八年九班,13,1,0,1,0
34524,八年九班,14,1,1,1,1
34524,八年九班,15,1,0,1,0
34524,八年九班,16,1,1,1,0
34524,八年九班,21,1,1,1,1
34524,八年九班,22,1,1,1,1
34524,八年九班,23,1,1,1,1
34524,八年九班,24,1,1,1,1
34524,八年九班,25,1,1,1,1
34524,八年九班,26,1,1,1,1
34524,八年九班,27,1,1,1,1
34524,八年九班,28,1,0,1,0
34524,八年九班,29,1,0,1,1
34524,八年九班,30,1,1,1,1
34524,八年九班,31,1,1,1,1
34524,八年九班,32,1,1,1,1
34524,八年九班,33,1,0,1,0
34524,八年四班,1,1,1,0,1
34524,八年四班,3,1,0,1,0
34524,八年四班,4,1,0,1,1
34524,八年四班,5,1,0,1,0
34524,八年四班,6,1,1,0,1
34524,八年四班,7,1,1,1,1
34524,八年四班,8,1,0,1,0
34524,八年四班,10,1,0,1,1
34524,八年四班,11,0,1,0,1
34524,八年四班,12,0,1,0,1
34524,八年四班,13,1,0,1,1
34524,八年四班,14,1,1,1,1
34524,八年四班,15,1,1,1,1
34524,八年四班,22,1,1,1,1
34524,八年四班,23,1,1,1,1
34524,八年四班,24,1,1,1,1
34524,八年四班,25,1,1,0,1
34524,八年四班,27,1,1,1,1
34524,八年四班,28,1,0,1,0
34524,八年四班,29,1,1,1,1
34524,八年四班,30,1,1,1,0
34524,八年四班,31,1,0,1,0
34524,八年四班,33,1,0,1,0
34524,八年四班,34,1,0,1,0
34524,八年四班,35,1,1,1,1
34527,806,1,1,1,1,1
34527,806,2,1,0,1,1
34527,806,3,0,1,1,1
34527,806,4,0,1,0,1
34527,806,6,1,0,1,0
34527,806,7,1,0,1,1
34527,806,8,1,1,0,1
34527,806,9,1,0,1,1
34527,806,10,1,1,1,1
34527,806,11,1,1,1,1
34527,806,12,1,0,1,0
34527,806,14,0,1,0,1
34527,806,15,1,0,1,1
34527,806,16,1,0,1,1
34527,806,17,1,0,1,1
34527,806,18,1,1,1,1
34527,806,19,1,1,1,1
34527,806,20,1,0,1,1
34527,806,21,1,0,1,0
34527,806,22,1,0,1,0
34527,806,23,1,0,1,0
34527,806,24,1,1,1,1
34527,806,25,1,1,1,1
34527,806,26,1,0,1,0
34527,806,27,1,1,1,0
34527,806,28,1,1,1,1
34527,806,29,1,0,1,1
34527,818,1,1,0,1,0
34527,818,2,1,1,0,1
34527,818,3,1,0,1,0
34527,818,4,1,1,1,1
34527,818,6,1,0,1,0
34527,818,7,1,0,1,0
34527,818,8,0,1,0,1
34527,818,9,1,0,1,1
34527,818,11,1,0,1,0
34527,818,12,1,1,1,1
34527,818,14,1,1,1,0
34527,818,15,0,1,0,1
34527,818,16,1,1,1,1
34527,818,18,0,1,1,1
34527,818,19,1,0,1,0
34527,818,20,1,0,1,0
34527,818,21,1,0,1,0
34527,818,22,1,0,1,0
34527,818,23,1,1,1,1
34527,818,24,1,1,1,0
34527,818,25,1,0,1,0
34527,818,26,1,0,1,0
34527,818,27,1,1,1,1
34527,818,29,1,0,1,0
34543,803,1,1,1,1,1
34543,803,2,1,0,1,1
34543,803,3,1,0,1,0
34543,803,4,0,1,0,1
34543,803,5,1,0,1,0
34543,803,6,1,0,1,0
34543,803,8,0,1,1,1
34543,803,10,1,1,0,1
34543,803,11,1,1,1,1
34543,803,14,1,0,1,0
34543,803,15,1,0,1,1
34543,803,17,1,0,1,0
34543,803,19,1,0,1,1
34543,803,21,1,0,1,0
34543,803,22,1,0,1,0
34543,803,23,1,0,1,0
34543,803,24,1,1,1,1
34543,803,25,1,0,1,0
34543,803,30,0,1,0,1
34543,808,2,1,1,1,1
34543,808,3,1,1,1,1
34543,808,5,1,1,1,1
34543,808,6,1,0,1,0
34543,808,7,1,1,1,1
34543,808,8,0,1,0,1
34543,808,10,1,0,1,0
34543,808,12,1,1,1,1
34543,808,13,0,0,1,0
34543,808,14,1,0,1,0
34543,808,15,1,0,1,0
34543,808,16,1,0,1,0
34543,808,17,1,0,1,0
34543,808,19,1,0,1,0
34543,808,20,1,0,1,0
34543,808,21,1,1,1,1
34543,808,22,1,0,1,0
34543,808,25,1,0,1,0
34543,808,28,1,0,1,0
34543,808,29,0,1,0,1
34554,八年六班,1,1,1,1,1
34554,八年六班,2,1,1,1,1
34554,八年六班,3,1,1,1,1
34554,八年六班,4,1,1,1,1
34554,八年六班,5,1,0,1,1
34554,八年六班,7,1,0,1,0
34554,八年六班,8,1,1,1,1
34554,八年六班,9,1,1,1,1
34554,八年六班,11,1,1,1,1
34554,八年六班,12,1,1,1,0
34554,八年六班,14,1,1,1,1
34554,八年六班,21,1,1,1,1
34554,八年六班,22,1,0,1,1
34554,八年六班,23,1,1,1,1
34554,八年六班,24,1,0,1,0
34554,八年六班,25,1,1,1,1
34554,八年六班,26,1,1,1,1
34554,八年六班,27,1,1,1,1
34554,八年六班,28,1,0,1,1
34554,八年六班,29,1,0,1,1
34554,八年六班,30,1,0,1,1
34554,八年六班,31,0,0,0,1
34554,八年六班,32,1,0,1,1
34554,八年六班,33,1,1,1,1
34554,八年十三班,2,1,1,1,1
34554,八年十三班,3,1,1,1,1
34554,八年十三班,4,1,1,1,1
34554,八年十三班,5,1,0,1,0
34554,八年十三班,6,1,0,1,0
34554,八年十三班,7,1,1,1,1
34554,八年十三班,9,1,1,1,1
34554,八年十三班,10,1,1,1,1
34554,八年十三班,11,1,0,1,0
34554,八年十三班,13,1,1,1,1
34554,八年十三班,14,1,1,1,1
34554,八年十三班,21,0,1,1,1
34554,八年十三班,22,1,1,1,1
34554,八年十三班,23,1,1,1,1
34554,八年十三班,24,1,0,1,1
34554,八年十三班,27,1,1,1,1
34554,八年十三班,28,1,0,1,0
34554,八年十三班,29,1,0,1,0
34554,八年十三班,30,1,0,1,0
34554,八年十三班,32,1,0,1,0
34554,八年十三班,33,1,0,1,0
34557,801,2,1,1,1,1
34557,801,5,0,1,1,1
34557,801,6,0,1,0,1
34557,801,7,1,1,1,1
34557,801,8,1,0,1,0
34557,801,9,1,1,1,1
34557,801,13,1,0,1,1
34557,801,14,1,0,1,1
34557,801,15,1,0,1,1
34557,801,16,1,1,1,1
34557,801,17,1,0,1,0
34557,801,18,1,1,1,1
34557,801,19,1,1,1,1
34557,801,20,1,1,1,1
34557,801,21,1,1,1,1
34557,801,22,1,0,1,1
34557,801,24,1,1,1,1
34557,801,25,1,1,1,1
34557,801,27,1,1,1,1
34557,803,1,1,0,1,0
34557,803,2,1,1,1,1
34557,803,3,1,0,1,1
34557,803,4,1,0,1,1
34557,803,5,1,1,1,1
34557,803,6,1,1,1,1
34557,803,8,1,1,1,1
34557,803,9,1,1,1,1
34557,803,10,1,0,1,0
34557,803,11,1,1,1,1
34557,803,12,0,1,0,1
34557,803,13,1,1,1,1
34557,803,14,1,0,1,1
34557,803,15,1,0,1,0
34557,803,17,1,0,1,0
34557,803,18,1,0,1,0
34557,803,20,1,1,1,1
34557,803,21,1,0,1,0
34557,803,22,1,1,1,1
34557,803,23,1,1,1,1
34557,803,24,1,1,1,1
34557,803,25,1,0,1,0
34557,803,27,1,1,1,1
34557,803,28,1,1,1,1
34560,804,1,1,0,1,1
34560,804,2,1,1,1,1
34560,804,3,1,0,1,0
34560,804,4,1,1,1,1
34560,804,5,1,0,1,0
34560,804,6,1,1,1,1
34560,804,8,1,1,1,0
34560,804,11,0,1,0,1
34560,804,12,1,0,1,0
34560,804,14,0,0,1,0
34560,804,16,1,0,1,0
34560,804,21,0,1,1,1
34560,804,22,1,0,1,0
34560,804,23,0,1,1,1
34560,804,26,0,1,0,1
34560,804,27,1,0,1,0
34560,812,1,0,0,0,1
34560,812,2,1,1,1,1
34560,812,4,1,1,1,1
34560,812,5,1,1,1,1
34560,812,6,1,0,1,0
34560,812,7,1,1,1,1
34560,812,8,1,0,1,0
34560,812,10,1,0,1,0
34560,812,11,1,1,1,1
34560,812,12,1,1,1,1
34560,812,13,1,0,1,0
34560,812,14,1,1,1,1
34560,812,15,1,0,1,0
34560,812,17,1,0,1,0
34560,812,18,1,0,1,0
34560,812,19,1,1,1,1
34560,812,21,1,0,1,0
34560,812,22,1,1,1,1
34560,812,23,1,1,1,1
34560,812,24,1,1,1,1
34560,812,25,1,1,1,1
34560,812,26,0,1,1,1
34560,812,27,1,1,1,1
34563,802,1,1,0,1,0
34563,802,2,1,0,1,1
34563,802,3,1,1,1,1
34563,802,5,1,0,1,0
34563,802,6,1,0,1,0
34563,802,7,1,0,0,1
34563,802,8,0,1,1,1
34563,802,9,1,1,1,1
34563,802,10,0,1,1,1
34563,802,11,1,0,1,0
34563,802,12,1,0,1,1
34563,802,13,1,1,1,1
34563,802,15,1,1,1,0
34563,802,16,1,1,1,0
34563,802,18,1,1,1,1
34563,802,19,1,0,1,0
34563,802,20,1,1,1,1
34563,802,22,1,0,1,0
34563,802,23,1,0,1,0
34563,802,24,1,0,1,0
34563,802,25,1,0,1,0
34563,802,27,1,0,1,0
34563,802,28,1,1,1,0
34563,807,3,1,1,1,1
34563,807,4,1,1,1,1
34563,807,5,1,1,1,0
34563,807,7,1,0,1,0
34563,807,8,1,0,1,0
34563,807,9,1,1,1,1
34563,807,10,1,0,1,0
34563,807,12,1,0,1,0
34563,807,14,1,1,1,1
34563,807,15,1,1,1,1
34563,807,16,0,1,0,1
34563,807,17,1,1,1,1
34563,807,18,1,0,1,0
34563,807,19,0,0,1,1
34563,807,23,1,1,1,1
34563,807,25,1,1,1,1
34563,807,26,1,0,1,0
34565,803,2,0,1,0,1
34565,803,3,1,1,1,1
34565,803,5,1,0,1,0
34565,803,6,1,1,1,1
34565,803,7,0,1,0,1
34565,803,8,1,1,1,1
34565,803,9,1,0,1,0
34565,803,10,1,1,1,1
34565,803,12,1,1,1,1
34565,803,13,1,1,1,0
34565,803,14,1,0,1,0
34565,803,15,1,0,1,1
34565,803,16,1,1,1,1
34565,803,21,1,1,1,0
34565,803,22,1,0,1,0
34565,803,24,1,0,1,0
34565,803,25,1,0,1,0
34565,803,27,1,0,1,0
34565,803,28,0,0,1,0
34565,803,29,1,1,1,0
34565,803,30,1,1,1,1
34565,803,31,1,0,1,0
34565,803,32,1,0,1,0
34565,803,34,1,0,1,0
34565,809,1,0,1,1,1
34565,809,2,1,0,1,0
34565,809,3,1,0,1,0
34565,809,4,1,0,1,0
34565,809,5,1,1,1,1
34565,809,6,1,1,1,1
34565,809,7,1,0,1,0
34565,809,8,1,1,1,1
34565,809,9,1,0,1,1
34565,809,10,1,0,1,0
34565,809,11,1,0,1,1
34565,809,12,1,0,1,0
34565,809,13,1,0,1,0
34565,809,14,1,1,1,1
34565,809,15,0,1,1,1
34565,809,21,1,1,0,0
34565,809,24,1,1,1,1
34565,809,25,1,1,1,1
34565,809,26,1,1,1,0
34565,809,27,1,1,1,1
34565,809,28,1,1,1,1
34565,809,29,1,0,1,0
34565,809,30,1,0,1,0
34565,809,31,1,0,1,0
34565,809,32,1,0,1,0
34565,809,33,1,0,1,0
34565,809,34,0,1,0,1
34565,809,35,1,1,1,1
34565,809,36,1,0,1,1
44501,八年二班,1,1,1,1,0
44501,八年二班,2,1,1,1,1
44501,八年二班,3,1,0,1,1
44501,八年二班,4,0,1,1,1
44501,八年二班,5,1,0,1,0
44501,八年二班,6,1,1,1,1
44501,八年二班,7,1,1,1,1
44501,八年二班,8,1,1,1,1
44501,八年二班,10,1,1,1,1
44501,八年二班,12,1,1,1,1
44501,八年二班,14,1,1,1,1
44501,八年二班,16,1,0,1,0
44501,八年二班,17,1,1,1,0
44501,八年二班,20,1,1,1,1
44501,八年二班,22,1,1,1,0
44501,八年二班,24,1,1,1,0
44501,八年二班,26,1,0,1,0
44501,八年二班,27,1,1,1,0
44501,八年二班,28,1,1,1,1
44501,八年二班,29,1,1,1,0
44501,八年五班,2,1,1,1,0
44501,八年五班,3,0,1,0,0
44501,八年五班,4,1,1,1,0
44501,八年五班,5,1,0,1,1
44501,八年五班,7,1,1,1,1
44501,八年五班,10,1,1,0,1
44501,八年五班,12,1,1,1,0
44501,八年五班,15,1,1,0,1
44501,八年五班,16,1,0,1,1
44501,八年五班,19,1,1,1,1
44501,八年五班,20,1,0,1,1
44501,八年五班,21,0,1,0,0
44501,八年五班,26,1,1,1,0
44501,八年五班,27,1,0,1,0
44501,八年五班,28,1,1,1,1
44506,801,2,1,0,1,0
44506,801,3,0,0,1,0
44506,801,5,1,0,1,0
44506,801,6,1,0,1,0
44506,801,9,1,0,1,0
44506,801,11,0,1,0,1
44506,801,12,1,0,1,0
44506,801,13,1,0,1,0
44506,801,15,1,1,1,1
44506,801,17,1,0,1,0
44506,801,18,1,0,1,0
44506,801,20,1,0,1,0
44506,801,24,1,0,1,0
44522,801,1,1,0,1,0
44522,801,2,1,0,1,0
44522,801,4,1,0,1,0
44522,801,5,1,0,1,0
44522,801,6,1,0,1,0
44522,801,9,1,0,1,1
44522,801,10,1,0,1,0
44522,801,13,1,0,1,0
44522,801,14,1,1,1,0
44522,801,15,1,1,1,1
44522,801,16,1,0,1,0
44522,801,17,1,0,1,0
44522,801,19,1,0,1,0
44522,801,20,1,0,1,0
44522,801,22,1,0,1,1
44522,801,23,0,0,1,0
44522,801,26,1,0,1,0
44522,801,32,1,0,1,0
44522,802,1,1,1,1,1
44522,802,2,1,1,1,1
44522,802,3,1,0,1,0
44522,802,4,1,0,1,0
44522,802,5,0,0,1,0
44522,802,6,1,1,1,1
44522,802,7,1,1,0,1
44522,802,11,1,0,1,1
44522,802,12,1,1,1,1
44522,802,13,1,0,1,0
44522,802,15,1,0,1,0
44522,802,16,1,0,1,0
44522,802,17,1,1,1,1
44522,802,18,1,1,1,1
44522,802,21,1,1,1,1
44522,802,22,0,1,0,1
44522,802,23,1,0,1,0
44522,802,24,1,1,1,1
44522,802,27,1,1,1,1
