school_id,class_name,seat_no,in_Online_Like,in_Online_Dislike,in_Offline_Like,in_Offline_Dislike
54523,八年忠班,20,1,0,1,0
54523,八年忠班,21,1,0,1,0
54523,八年忠班,22,1,0,1,0
54523,八年忠班,23,1,0,1,0
54523,八年忠班,25,0,1,0,1
54523,八年忠班,26,0,1,0,0
54523,八年忠班,27,0,1,0,0
54523,八年忠班,29,0,0,0,1
54523,八年忠班,30,0,1,0,1
54523,八年忠班,31,0,1,0,1
54523,八年忠班,39,0,0,0,1
60323,802,2,1,1,1,1
60323,802,10,1,0,1,0
60323,802,11,1,1,1,1
60323,802,20,1,0,1,1
60323,802,22,1,0,1,0
60323,802,25,1,0,1,1
60323,802,29,1,0,1,0
60323,802,56,0,1,0,0
60323,804,3,1,1,1,1
60323,804,5,1,1,0,1
60323,804,10,1,1,1,0
60323,804,11,1,0,1,0
60323,804,19,1,1,1,1
61313,Y217,1,1,1,1,1
61313,Y217,4,1,1,1,1
61313,Y217,12,1,1,1,1
61313,Y217,13,1,0,1,0
61313,Y217,16,0,1,0,1
61313,Y217,17,1,0,1,0
61313,Y217,18,0,1,0,1
61313,Y217,22,1,0,1,0
61313,Y217,25,1,1,0,1
61313,Y27,1,1,1,0,1
61313,Y27,5,1,0,1,0
61313,Y27,23,1,0,0,0
61313,Y27,37,1,0,1,0
61313,Y27,42,1,0,1,0
61315,201,3,1,0,1,1
61315,201,7,1,1,1,1
61315,201,9,1,1,1,1
61315,201,16,1,0,1,0
61315,201,18,1,1,1,1
61315,201,26,1,0,1,0
61315,201,30,1,0,1,0
61315,201,31,1,0,1,0
61315,201,37,1,0,1,0
61315,201,39,0,0,1,0
61315,201,60,0,1,0,0
61315,204,4,1,1,1,1
61315,204,7,1,0,1,1
61315,204,8,1,0,1,1
61315,204,9,0,1,0,1
61315,204,10,1,1,1,1
61315,204,12,1,0,1,0
61315,204,16,1,1,0,1
61315,204,18,1,1,1,0
61315,204,20,1,0,1,0
61315,204,21,1,0,0,0
61315,204,22,1,1,1,0
61315,204,25,1,0,1,0
61315,204,26,1,1,1,1
61315,204,30,1,0,1,0
61315,204,31,0,1,0,1
61315,204,32,1,0,1,0
61315,204,33,1,0,1,0
61315,204,36,1,0,1,0
61315,204,40,1,1,0,0
61315,204,41,1,0,0,0
61315,204,42,1,0,0,0
61315,204,45,0,1,0,0
61315,204,46,0,0,0,1
61315,204,50,0,1,0,0
61315,204,52,0,0,0,1
61315,204,54,0,1,1,0
61315,204,57,0,1,1,0
61315,204,58,0,0,1,0
61315,204,59,0,0,1,1
61315,204,60,1,0,0,1
61317,國二03,3,1,0,1,0
61317,國二03,5,1,1,1,0
61317,國二03,6,1,1,1,1
61317,國二03,12,1,1,1,1
61317,國二03,13,1,1,1,1
61317,國二03,18,1,1,1,1
61317,國二03,20,0,1,1,1
61317,國二03,22,0,1,0,1
61317,國二03,23,1,1,1,0
61317,國二03,36,1,0,1,1
61317,國二03,38,1,0,1,0
61317,國二03,42,1,0,1,1
61317,國二03,44,1,0,1,0
61317,國二03,45,1,0,1,1
61317,國二03,47,1,0,1,0
61317,國二03,49,0,1,0,1
61317,國二07,4,1,1,1,1
61317,國二07,5,1,1,1,1
61317,國二07,13,1,1,1,1
61317,國二07,14,0,1,1,1
61317,國二07,21,0,1,0,1
61317,國二07,24,0,0,1,0
61317,國二07,29,1,0,1,0
61317,國二07,34,1,0,1,0
64350,802,1,1,1,1,1
64350,802,8,0,1,0,1
64350,802,13,1,1,1,1
64350,805,3,0,1,0,1
64350,805,9,0,1,0,0
64350,805,10,1,1,1,1
64350,805,11,1,1,1,1
64350,805,12,0,1,0,1
64350,805,13,1,1,1,1
64350,805,22,1,1,1,1
64350,805,23,1,0,1,0
64350,805,24,0,1,1,1
64350,805,26,1,0,1,0
64350,805,28,0,1,0,1
64510,八年二班,1,1,0,1,0
64510,八年二班,3,1,1,1,1
64510,八年二班,12,1,0,1,1
64510,八年二班,13,0,0,0,1
64510,八年二班,14,0,1,1,0
64510,八年二班,15,0,0,1,0
64510,八年二班,16,1,1,0,1
64510,八年二班,17,1,1,1,0
64510,八年二班,18,0,0,0,1
64510,八年二班,19,0,0,0,1
64510,八年二班,20,0,0,0,1
64510,八年二班,27,0,1,0,1
64510,八年十班,6,1,0,1,0
64510,八年十班,10,1,0,1,0
64510,八年十班,24,1,1,1,1
64510,八年十班,31,1,1,1,1
64510,八年十班,32,0,0,0,1
64515,807,1,0,1,0,1
64515,807,5,1,1,1,1
64515,807,27,0,1,0,1
64515,816,2,1,0,1,0
64515,816,3,1,1,1,1
64515,816,6,1,0,1,0
64515,816,13,1,0,1,1
64515,816,22,1,1,0,0
64515,816,23,1,1,1,1
64515,816,28,0,1,0,0
64519,803,2,1,1,1,1
64519,803,6,1,1,1,1
64519,803,7,1,0,1,1
64519,803,14,0,1,0,1
64519,803,15,1,1,1,1
64519,803,16,0,1,0,1
64519,803,18,0,1,0,1
64519,803,19,1,1,1,1
64519,803,22,1,1,0,1
64519,803,24,1,1,1,1
64519,803,25,1,0,1,0
64519,803,26,1,0,1,0
64519,803,27,0,0,1,0
64521,8,56,0,1,0,1
64521,8,57,0,1,0,1
64521,8,58,0,1,0,1
64521,8,59,0,1,0,1
64521,8,60,0,1,0,1
64523,八年三班,2,1,1,1,1
64523,八年三班,3,1,0,1,0
64523,八年三班,13,1,1,1,0
64523,八年三班,16,1,0,1,0
64523,八年三班,20,1,0,1,1
64523,八年三班,22,0,1,0,1
64523,八年三班,25,0,1,0,1
64523,八年三班,26,0,1,0,0
64523,八年三班,27,0,1,0,0
64523,八年三班,28,0,0,0,1
64523,八年三班,29,0,0,0,1
64523,八年三班,30,0,1,0,0
64523,八年三班,34,0,1,0,0
64523,八年三班,35,1,0,0,0
64523,八年三班,39,1,0,0,0
64523,八年三班,40,1,0,0,1
64523,八年三班,42,0,1,0,0
64523,八年三班,45,0,0,0,1
64523,八年三班,50,0,1,0,0
64523,八年三班,58,1,0,0,0
64523,八年三班,60,1,0,1,0
64523,八年八班,1,1,0,1,0
64523,八年八班,2,1,1,1,1
64523,八年八班,19,1,0,1,1
64523,八年八班,25,0,1,0,1
64526,801,4,1,1,1,1
64526,801,16,1,1,1,1
64526,801,24,0,1,1,0
64526,801,28,1,1,1,1
64526,804,1,1,1,1,1
64526,804,2,0,1,1,1
64526,804,3,1,0,1,0
64526,804,6,0,0,1,0
64526,804,7,1,0,1,0
64526,804,8,1,1,1,1
64526,804,11,1,1,1,1
64526,804,14,1,0,1,1
64526,804,19,0,1,0,1
64526,804,20,1,1,1,1
64526,804,25,1,0,1,1
64526,804,26,0,1,0,1
64526,804,27,1,0,1,1
64533,801,1,1,0,1,0
64533,801,5,0,1,0,1
64533,801,7,0,1,0,1
64533,802,1,1,1,1,0
64533,802,2,1,0,1,0
64533,802,5,1,0,1,0
64533,802,7,1,0,1,0
64537,八年18班,1,0,1,1,1
64537,八年18班,3,1,1,1,1
64537,八年18班,4,1,1,1,1
64537,八年18班,5,1,0,1,0
64537,八年18班,12,1,1,1,1
64537,八年18班,13,1,1,1,1
64537,八年18班,14,1,0,1,0
64537,八年18班,17,0,1,0,1
64537,八年18班,19,1,0,1,0
64537,八年9班,1,1,0,1,0
64537,八年9班,3,1,0,1,0
64537,八年9班,4,0,1,0,1
64537,八年9班,5,1,0,1,0
64537,八年9班,6,1,1,1,1
64537,八年9班,8,1,0,1,1
64537,八年9班,12,1,1,1,1
64537,八年9班,14,1,0,1,0
64537,八年9班,18,1,1,1,1
64537,八年9班,19,1,0,1,0
64538,八年五班,2,1,0,1,1
64538,八年五班,8,1,1,1,1
64538,八年五班,15,0,1,0,1
64538,八年十一班,17,1,0,1,0
64543,801,1,1,0,1,0
64543,801,4,1,1,1,1
64543,801,6,1,0,1,0
64543,801,13,1,1,1,1
64543,801,22,1,0,1,1
64543,801,26,1,0,1,0
64543,801,60,0,0,0,1
64543,808,1,1,0,1,1
64543,808,3,1,1,1,1
64543,808,6,1,0,1,1
64543,808,9,1,0,1,0
64543,808,10,1,0,1,0
64543,808,14,1,1,1,1
64543,808,22,1,0,1,0
64543,808,23,1,1,1,1
64543,808,25,1,0,1,0
64543,808,26,1,1,1,1
64543,808,27,1,1,1,1
64543,808,28,0,0,0,1
64545,八年4班,2,0,1,0,0
64545,八年4班,5,1,1,1,1
64545,八年4班,10,1,0,1,1
64545,八年4班,11,1,1,1,1
64545,八年4班,17,1,0,1,0
64545,八年4班,18,1,1,1,1
64545,八年4班,19,1,0,1,0
64545,八年4班,20,0,1,0,1
64545,八年7班,4,1,0,1,0
64545,八年7班,20,0,1,0,1
64546,八年九班,4,1,0,1,0
64546,八年九班,27,1,0,1,0
64546,八年九班,28,1,1,0,1
64546,八年二班,6,1,1,1,1
64546,八年二班,13,1,0,1,0
64548,801,1,1,1,1,1
64548,801,3,1,1,1,1
64548,801,5,1,1,1,0
64548,801,22,1,0,1,0
64548,801,23,1,0,1,0
64548,809,1,1,1,1,1
64548,809,3,0,1,1,1
64548,809,9,0,1,0,1
64548,809,12,1,0,1,1
64548,809,14,1,1,1,0
64548,809,15,0,1,0,1
64548,809,27,1,1,1,1
64548,809,29,1,1,0,1
64548,809,30,0,1,0,1
64548,809,31,0,1,0,0
64548,809,35,0,0,0,1
64548,809,38,0,0,0,1
64548,809,40,0,0,0,1
64548,809,51,0,0,0,1
64548,809,56,0,1,0,0
64548,809,57,0,1,0,0
64548,809,58,0,1,0,0
64548,809,59,0,1,0,0
64548,809,60,0,1,0,1
64551,802,13,1,1,1,1
64551,802,60,0,1,0,1
64551,805,3,1,0,1,0
64551,805,10,1,0,1,0
64551,805,12,0,1,0,1
64551,805,13,1,0,1,0
64551,805,16,1,1,1,1
64551,805,17,1,0,1,1
71311,805,2,1,0,1,0
71311,805,3,1,0,1,1
71311,805,5,1,0,1,0
71311,805,6,1,0,1,0
71311,805,7,1,0,1,0
71311,805,10,1,0,1,1
71311,805,12,1,0,1,0
71311,805,13,1,0,1,0
71311,805,18,1,1,1,1
71311,805,19,1,1,1,1
71311,805,21,1,0,1,0
71311,805,23,1,0,1,0
71311,805,25,1,0,1,0
71311,805,26,1,0,1,0
71311,805,28,0,1,0,1
71311,805,30,1,0,1,0
71311,805,32,1,0,0,0
71311,805,35,1,0,1,0
71311,805,36,0,0,1,0
71311,805,41,1,0,1,0
71311,805,42,1,1,1,0
71311,805,43,1,0,1,0
71311,805,45,1,1,1,0
71311,805,48,1,0,1,0
71311,805,51,0,1,0,0
71311,812,3,1,1,1,1
71311,812,4,1,0,1,0
71311,812,6,0,1,1,1
71311,812,7,0,1,0,1
71311,812,8,1,0,1,0
71311,812,10,1,0,1,0
71311,812,13,1,0,1,0
71311,812,15,0,0,1,0
71311,812,18,1,0,1,0
71311,812,20,1,1,1,1
71311,812,21,1,0,1,0
71311,812,23,1,1,1,1
71311,812,25,1,0,1,0
71311,812,28,1,1,0,1
71311,812,29,1,0,1,0
71311,812,31,0,1,0,1
71311,812,34,1,0,1,0
71311,812,35,1,0,1,0
71311,812,36,1,0,1,0
71311,812,37,1,0,1,0
71311,812,39,1,1,1,1
71311,812,40,1,0,1,0
71311,812,41,1,1,1,1
71311,812,42,1,1,1,0
71311,812,43,1,0,1,1
71311,812,45,1,0,1,0
71311,812,46,1,0,1,0
71311,812,47,1,0,1,0
74323,202,5,0,1,0,1
74323,202,13,1,1,0,1
74323,202,14,0,1,0,1
74323,202,21,0,1,1,1
74323,202,56,0,0,0,1
74323,202,57,0,0,0,1
74323,202,58,0,0,0,1
74323,202,59,0,0,0,1
74323,202,60,0,0,0,1
74323,208,3,1,0,1,0
74323,208,14,1,1,1,1
74323,208,20,0,1,0,1
74505,八年1班,4,1,1,1,1
74505,八年1班,6,1,1,1,1
74505,八年1班,19,1,1,1,1
74505,八年1班,24,1,0,1,0
74505,八年1班,27,1,0,0,0
74505,八年1班,29,1,0,0,1
74505,八年7班,11,1,1,1,1
74505,八年7班,17,1,0,1,0
74505,八年7班,18,1,0,1,1
74505,八年7班,20,1,1,1,1
74505,八年7班,52,1,0,0,0
74510,801,10,0,1,0,1
74510,801,16,1,1,1,1
74510,807,2,0,1,0,1
74510,807,21,0,1,0,1
74510,807,42,0,1,0,0
74510,807,59,1,0,0,0
74510,807,60,1,0,0,0
74511,八年一班,9,1,1,1,1
74511,八年一班,16,1,0,1,0
74511,八年一班,22,1,0,1,0
74511,八年一班,50,0,0,1,0
74511,八年一班,56,0,1,0,0
74511,八年一班,57,0,0,1,1
74511,八年一班,58,0,1,1,0
74511,八年一班,59,0,0,1,0
74511,八年一班,60,1,1,1,1
74511,八年四班,3,1,1,1,1
74511,八年四班,22,1,1,1,1
74511,八年四班,24,1,1,0,1
74511,八年四班,26,0,1,0,1
74511,八年四班,28,1,0,1,0
74511,八年四班,53,1,0,0,0
74511,八年四班,55,1,0,0,0
74518,806,5,1,1,1,1
74518,806,13,1,1,1,1
74518,806,39,0,1,0,0
74518,806,41,0,0,1,0
74518,806,43,1,0,0,0
74518,806,44,1,0,0,0
74518,806,51,1,0,0,0
74518,806,55,1,0,0,0
74518,806,56,1,0,1,0
74518,806,57,1,0,1,0
74518,806,59,1,0,1,0
74518,806,60,1,0,1,0
74518,813,1,1,1,1,1
74518,813,2,1,1,1,1
74518,813,7,1,1,1,1
74518,813,11,1,1,1,1
74518,813,12,1,1,1,1
74518,813,21,1,0,1,1
74518,813,46,0,0,0,1
74518,813,47,0,0,0,1
74518,813,48,0,0,0,1
74518,813,49,0,0,0,1
74518,813,50,0,0,0,1
74518,813,51,0,0,1,0
74518,813,52,0,0,1,0
74518,813,53,0,0,1,0
74518,813,54,0,0,1,0
74518,813,55,0,0,1,0
74518,813,56,0,1,0,0
74518,813,57,0,1,0,0
74518,813,58,0,1,0,0
74518,813,59,0,1,0,0
74518,813,60,0,1,0,0
74534,八年一班,4,1,0,1,1
74534,八年一班,5,0,1,1,1
74534,八年一班,8,1,1,1,1
74534,八年一班,9,1,1,1,1
74534,八年一班,15,1,1,1,1
74534,八年一班,16,1,1,1,1
74534,八年一班,58,1,0,0,0
74534,八年一班,60,1,0,0,0
74534,八年三班,3,1,1,0,1
74534,八年三班,24,1,1,1,1
74536,805,2,1,0,1,0
74536,805,22,0,1,0,1
74536,815,6,1,1,1,1
74536,815,12,1,0,1,0
74536,815,16,1,1,1,1
74536,815,18,0,1,1,0
74538,807,1,0,1,0,1
74538,807,4,0,1,1,1
74538,816,6,1,1,1,1
74538,816,10,0,1,1,1
74538,816,11,0,1,0,0
74538,816,20,1,0,1,1
84503,8,14,1,1,1,1
84507,803,1,1,1,1,1
84507,803,14,1,1,1,1
84507,803,16,1,1,1,1
84507,803,17,1,1,1,1
84507,803,22,1,1,1,0
84507,808,4,1,0,0,0
84507,808,7,1,0,1,0
84516,801,3,1,1,1,1
84516,801,9,0,0,0,1
84516,801,14,1,0,1,0
84516,801,17,1,0,1,0
84516,801,26,1,0,1,1
84516,803,35,0,1,0,0
84516,803,40,0,1,0,1
84516,803,47,0,1,0,1
84530,八年孝班,3,1,0,1,0
84530,八年孝班,4,0,0,0,1
84530,八年孝班,7,1,0,1,1
84530,八年孝班,8,1,1,1,1
84530,八年孝班,9,1,1,1,1
84530,八年孝班,12,1,1,1,1
84530,八年孝班,13,1,1,1,1
84530,八年孝班,16,1,1,0,1
84530,八年忠班,2,1,0,1,0
84530,八年忠班,4,1,0,1,0
84530,八年忠班,7,1,0,1,1
84530,八年忠班,8,1,1,0,1
84530,八年忠班,9,1,1,1,1
84530,八年忠班,10,0,1,0,0
84530,八年忠班,12,1,1,1,0
84530,八年忠班,14,1,1,1,1
84530,八年忠班,19,1,1,1,1
84530,八年忠班,20,1,1,0,1
91503,803,1,0,1,1,1
91503,803,8,1,0,1,0
91503,803,23,1,0,1,1
91503,810,2,1,0,1,0
104319,803,11,1,0,1,0
104319,803,15,1,1,1,0
104319,803,23,0,1,0,1
104319,803,28,0,1,0,0
104319,803,29,0,1,0,1
104319,803,60,0,0,1,0
104319,806,2,1,1,0,1
104319,806,16,1,0,1,0
104319,806,18,1,1,1,1
104319,806,23,1,1,1,0
104319,806,26,1,1,1,1
104326,802,1,1,1,1,1
104326,802,7,1,1,1,1
104326,802,23,1,0,1,0
104326,802,54,0,1,0,0
104326,805,1,1,1,1,1
104326,805,4,1,1,1,1
104326,805,8,1,1,1,1
104326,805,21,1,1,1,1
104326,805,26,1,0,0,0
104326,805,40,0,0,0,1
104326,805,53,0,1,0,0
104326,805,57,0,0,0,1
104326,805,58,0,0,0,1
104326,805,59,0,1,0,0
104326,805,60,0,1,0,0
104501,203,2,1,0,1,0
104501,203,10,1,1,1,1
104501,203,13,1,0,1,1
104501,203,14,1,0,1,1
104501,203,19,1,1,1,1
104501,203,21,0,1,0,1
104501,205,1,1,0,1,1
104501,205,3,1,0,1,0
104501,205,13,1,0,1,0
104501,205,24,0,1,0,1
104501,205,25,1,1,1,1
104501,205,26,0,1,0,0
104501,205,34,0,1,0,0
104501,205,53,0,0,0,1
104501,205,54,0,1,0,0
104501,205,55,0,1,0,1
104501,205,57,0,0,0,1
104501,205,58,0,0,0,1
104501,205,59,0,0,0,1
104506,八年01班,1,1,0,1,0
104506,八年01班,19,1,0,1,1
104506,八年01班,21,1,1,1,1
104506,八年01班,22,0,1,0,1
104506,八年01班,24,1,0,1,0
104506,八年04班,3,1,1,1,1
104506,八年04班,13,1,0,1,0
104518,801,4,1,1,1,1
104518,801,6,1,1,1,1
104518,801,12,1,0,1,1
104518,801,60,1,1,0,0
104518,803,4,1,0,1,0
104518,803,5,0,1,0,1
104518,803,9,1,1,1,1
104518,803,12,1,1,0,1
104518,803,34,0,1,0,0
104518,803,52,0,1,0,0
104518,803,56,0,0,0,1
104518,803,57,0,1,0,1
104518,803,58,0,1,0,1
104518,803,59,0,0,0,1
104518,803,60,0,1,0,1
104521,801,1,1,0,1,0
104521,801,2,1,0,1,0
104521,801,6,1,0,1,0
104521,801,7,1,0,1,0
104521,801,8,0,1,0,1
104521,801,9,0,1,0,1
104521,801,10,1,1,1,1
104521,801,15,1,0,1,0
104521,801,17,1,0,1,0
104521,801,20,0,1,0,1
104521,801,21,0,1,0,1
104521,801,22,1,0,1,0
104521,802,5,1,1,1,1
104521,802,7,1,1,1,1
104521,802,16,1,1,1,0
104521,802,18,1,1,1,1
111321,801,6,1,1,1,1
111321,801,8,1,0,1,0
111321,801,10,1,1,1,1
111321,801,21,1,1,1,1
111321,801,22,1,0,1,0
111321,801,23,0,0,1,0
111321,801,30,1,1,1,0
111321,801,32,1,1,1,1
111321,801,40,0,0,0,1
111321,801,50,0,0,0,1
111321,801,54,0,1,0,1
111321,801,55,0,0,0,1
111321,801,56,1,0,0,0
111321,801,57,1,1,0,1
111321,801,58,1,1,0,1
111321,801,59,0,1,1,1
111321,801,60,1,1,1,1
111321,803,4,1,0,1,0
111321,803,5,1,1,1,1
111321,803,6,1,0,1,0
111321,803,12,1,0,1,1
111321,803,13,1,1,1,1
111321,803,15,1,1,1,0
111321,803,18,1,0,1,0
111321,803,19,0,1,0,1
111321,803,24,0,1,0,1
111321,803,25,0,1,0,1
111321,803,27,1,1,1,1
111321,803,32,1,0,1,1
111321,803,33,0,1,1,1
111321,803,34,1,0,1,0
111321,803,35,1,1,1,1
111323,國二仁,1,1,1,1,1
111323,國二仁,5,1,1,1,1
111323,國二仁,10,1,1,1,1
111323,國二仁,11,1,1,1,1
111323,國二仁,20,1,1,1,1
111323,國二仁,49,1,0,0,0
111323,國二仁,50,0,0,1,0
111323,國二仁,54,1,0,0,0
111323,國二和,1,1,1,1,0
111323,國二和,10,1,0,1,1
111323,國二和,25,1,0,1,0
111323,國二和,35,1,0,1,0
111323,國二和,37,0,1,1,0
111323,國二和,43,0,1,0,1
111323,國二和,44,1,0,1,0
111323,國二和,45,0,1,0,1
111323,國二和,48,1,0,1,0
111323,國二和,51,0,1,0,1
111323,國二和,54,0,1,0,1
111323,國二和,57,1,0,1,0
111323,國二和,59,1,0,1,0
111323,國二和,60,1,1,1,1
114501,201,9,1,1,1,1
114501,201,11,0,1,1,1
114501,201,12,1,1,1,1
114501,201,13,1,1,1,1
114501,201,17,1,1,1,1
114501,201,18,1,1,1,1
114501,201,19,1,0,1,0
114501,201,20,1,0,1,0
114501,201,24,1,0,1,0
114501,201,26,1,1,1,1
114501,201,29,1,0,1,0
114501,201,56,0,1,0,1
114501,201,57,0,1,0,1
114501,201,58,0,1,0,1
114501,201,59,0,1,0,1
114501,201,60,0,1,0,1
114501,204,4,0,1,1,1
114501,204,5,1,0,1,0
114501,204,8,1,1,0,1
114501,204,9,0,1,1,1
114501,204,11,1,1,0,1
114501,204,12,1,0,1,0
114501,204,22,1,1,1,1
114501,204,27,1,0,1,0
114501,204,31,0,1,0,1
114501,204,32,1,0,1,0
114503,八年10班,12,1,0,1,1
114503,八年10班,20,1,0,1,0
114503,八年10班,21,1,1,1,1
114503,八年10班,22,1,0,1,0
114503,八年10班,24,1,0,1,0
114503,八年5班,3,1,0,1,1
114503,八年5班,5,1,0,1,0
114503,八年5班,18,1,1,1,1
114503,八年5班,24,1,1,1,1
114503,八年5班,28,1,1,1,1
114510,201,2,1,1,1,1
114510,201,4,0,1,0,1
114510,201,5,0,1,1,1
114510,201,7,1,1,1,1
114510,201,12,1,0,1,0
114510,201,13,1,0,1,0
114510,201,16,1,0,1,0
114510,201,20,1,0,1,0
114510,201,25,1,1,1,1
114510,202,2,1,0,1,1
114510,202,13,0,1,0,1
114510,202,21,1,0,1,0
114510,202,22,0,1,0,1
114510,202,24,1,1,1,1
114523,8,1,1,1,1,1
114523,8,12,1,1,1,1
114523,8,29,1,1,1,1
114523,8,32,1,0,1,0
114523,8,33,1,0,1,0
114534,八年一班,4,1,0,1,0
114534,八年一班,5,0,1,0,1
114534,八年一班,10,1,1,1,1
114534,八年一班,15,0,1,0,0
114534,八年二班,1,1,1,1,1
114534,八年二班,3,1,1,1,1
114534,八年二班,8,0,1,0,1
114534,八年二班,9,1,0,1,0
114534,八年二班,11,1,1,1,1
114534,八年二班,13,0,1,0,1
114534,八年二班,19,1,0,1,0
114534,八年二班,20,0,1,0,1
114534,八年二班,24,1,1,1,1
114537,801,2,0,1,0,1
114537,801,4,1,1,0,1
121320,203,1,1,1,1,1
121320,203,5,0,0,1,0
121320,203,7,1,1,1,1
121320,203,10,0,1,0,0
121320,203,12,0,0,0,1
121320,203,13,0,1,0,0
121320,203,14,0,1,0,1
121320,203,16,0,1,0,0
121320,203,17,1,0,0,0
121320,203,18,0,0,0,1
121320,203,20,0,1,0,1
124311,801,8,1,1,1,1
124311,801,9,1,0,1,0
124311,801,24,1,1,1,1
124311,807,30,0,1,0,1
124311,807,60,0,1,0,0
124322,803,19,0,1,0,1
124322,808,27,1,1,1,1
124501,801,1,0,1,0,1
124501,801,2,1,1,1,1
124501,801,4,0,1,0,1
124501,801,6,1,0,0,0
124501,801,7,1,0,1,0
124501,801,12,1,0,1,0
124501,801,20,0,1,0,1
124501,801,21,1,0,1,0
124501,801,24,1,0,1,0
124501,811,5,1,1,1,0
124501,811,18,0,1,0,1
124501,811,21,1,1,1,1
124503,804,1,1,0,1,0
124503,804,3,1,0,1,0
124503,804,9,0,1,0,1
124503,804,17,1,0,1,0
124503,804,19,1,0,1,0
124503,804,26,1,1,1,1
124503,811,3,1,0,1,0
124503,811,9,1,0,1,0
124503,811,11,1,1,1,1
124503,811,12,0,1,1,1
124503,811,16,1,1,1,1
124503,811,22,1,0,1,0
124503,811,25,1,1,1,1
124503,811,27,1,1,1,1
124503,811,29,1,0,1,0
124503,811,31,1,0,1,0
124507,202,10,1,0,1,0
124507,202,14,1,0,1,1
124507,202,15,1,1,1,1
124507,202,16,0,1,0,1
124507,202,21,1,0,1,0
124507,206,14,1,1,1,0
124507,206,15,1,0,1,0
124507,206,20,1,0,1,1
124507,206,22,1,0,1,1
124515,803,3,1,1,1,1
124515,810,15,0,1,1,1
124515,810,16,1,0,1,0
124515,810,60,1,0,1,1
124521,202,5,1,0,1,1
124521,202,7,1,1,1,1
124521,202,22,1,1,1,1
124521,202,30,0,1,0,1
124521,202,31,0,1,0,1
124521,202,32,0,1,0,1
124521,202,33,0,1,0,1
124521,202,34,0,1,0,1
124521,202,37,0,1,0,0
124521,202,40,0,1,0,0
124521,202,45,1,0,0,0
124521,202,50,0,1,0,0
124521,202,58,1,0,0,0
124521,202,60,1,1,0,0
124521,205,9,1,1,1,1
124542,801,1,1,1,1,1
124542,801,7,1,1,0,1
124542,801,11,1,1,1,1
124542,802,14,1,0,1,0
124542,802,15,0,0,0,1
124542,802,16,0,0,0,1
124542,802,20,0,0,0,1
124542,802,34,1,0,0,0
124542,802,53,1,0,0,0
124542,802,56,0,0,1,0
124542,802,58,0,0,1,0
124542,802,60,1,0,1,0
124546,二年一班,4,1,1,1,1
124546,二年二班,12,1,1,1,1
124546,二年二班,18,1,0,1,1
124548,二年忠班,4,1,0,1,1
124548,二年忠班,7,1,0,1,1
124548,二年忠班,8,1,1,0,1
124548,二年忠班,11,1,1,1,1
124548,二年忠班,12,1,0,1,1
124550,203,3,1,1,0,1
124550,203,11,0,1,1,1
124550,203,13,1,1,1,1
124550,203,14,1,1,1,1
124550,203,23,1,1,1,1
124550,203,28,1,1,1,0
124550,203,31,1,0,1,0
124550,203,35,0,1,1,1
124550,203,60,1,0,0,0
124550,207,18,1,0,1,0
124550,207,21,1,1,1,1
124550,207,23,1,0,1,0
124550,207,31,0,1,0,0
134501,808,6,0,1,0,1
134501,808,9,1,1,0,1
134501,808,19,1,0,1,0
134501,808,22,0,1,0,1
134501,808,29,1,0,1,1
134501,808,30,1,1,1,1
134501,808,36,1,0,0,0
134501,808,42,1,0,0,0
134501,808,56,1,0,0,0
134501,808,58,0,0,0,1
134501,808,60,1,0,0,0
134501,817,4,1,0,1,0
134501,817,9,0,1,0,1
134501,817,10,1,0,1,0
134501,817,11,1,0,1,0
134501,817,12,0,1,0,1
134501,817,19,1,0,1,0
134501,817,20,1,1,1,1
134501,817,50,0,1,0,0
134501,817,60,1,0,0,1
134527,801,2,1,0,1,0
134527,801,3,1,1,1,1
134527,801,5,1,1,1,0
134527,801,9,1,0,1,1
134527,801,10,1,0,1,1
134527,801,14,1,1,1,1
134527,801,16,1,1,1,1
134527,801,17,1,1,0,1
134527,801,24,1,1,1,1
134527,802,6,1,1,1,1
134527,802,7,1,1,1,0
134527,802,16,1,1,1,1
134527,802,23,1,0,1,1
134542,八年三班,8,1,1,1,1
134542,八年三班,13,0,1,0,1
134542,八年三班,18,1,1,1,1
134542,八年四班,1,1,0,1,1
134542,八年四班,18,1,0,1,0
144501,803,9,1,1,1,1
144501,803,22,1,0,1,0
144504,八年二班,2,1,0,0,0
144504,八年二班,3,1,1,1,0
144504,八年二班,4,1,1,1,0
144504,八年二班,5,1,1,1,1
144504,八年二班,6,1,0,1,1
144504,八年二班,9,0,1,0,1
144504,八年二班,10,1,0,1,0
144504,八年二班,12,1,0,1,0
144504,八年二班,14,1,1,1,1
144504,八年二班,15,1,0,1,0
144504,八年二班,18,1,1,1,1
144504,八年二班,21,0,0,1,0
144504,八年四班,12,0,1,0,1
144504,八年四班,13,0,1,0,1
144504,八年四班,15,0,1,0,1
144504,八年四班,16,0,1,0,1
144504,八年四班,17,1,0,1,0
144511,八年一班,5,1,1,1,1
144511,八年一班,14,1,1,1,1
144511,八年一班,16,1,1,1,0
144511,八年二班,21,1,1,1,1
144512,八年二班,3,0,1,0,0
144512,八年二班,5,1,1,1,1
144512,八年二班,16,0,1,0,0
144512,八年二班,17,1,1,1,1
144512,八年二班,20,1,1,1,1
144517,801,1,1,1,1,1
144517,801,9,1,1,1,1
144517,801,10,1,0,1,0
144517,803,1,1,1,0,1
