student_id,school_id,class,v13,nominated_seat_no,rank
s112014531024,14531,八年六班,1,2,1
s112014531024,14531,八年六班,1,10,2
s112014531024,14531,八年六班,1,12,4
s112014531026,14531,八年六班,3,7,1
s112014531026,14531,八年六班,3,5,2
s112014531026,14531,八年六班,3,10,3
s112014531026,14531,八年六班,3,4,4
s112014531026,14531,八年六班,3,8,5
s112014531027,14531,八年六班,4,1,1
s112014531027,14531,八年六班,4,3,2
s112014531027,14531,八年六班,4,9,3
s112014531027,14531,八年六班,4,10,4
s112014531027,14531,八年六班,4,13,5
s112014531029,14531,八年六班,6,3,1
s112014531029,14531,八年六班,6,5,2
s112014531029,14531,八年六班,6,7,3
s112014531029,14531,八年六班,6,8,4
s112014531029,14531,八年六班,6,24,5
s112014531030,14531,八年六班,7,3,1
s112014531030,14531,八年六班,7,5,2
s112014531030,14531,八年六班,7,12,3
s112014531030,14531,八年六班,7,8,4
s112014531030,14531,八年六班,7,9,5
s112014531033,14531,八年六班,10,4,1
s112014531033,14531,八年六班,10,1,2
s112014531033,14531,八年六班,10,3,3
s112014531033,14531,八年六班,10,8,4
s112014531037,14531,八年六班,14,12,1
s112014531037,14531,八年六班,14,16,2
s112014531037,14531,八年六班,14,7,3
s112014531037,14531,八年六班,14,5,4
s112014531039,14531,八年六班,16,3,1
s112014531039,14531,八年六班,16,7,2
s112014531039,14531,八年六班,16,5,3
s112014531039,14531,八年六班,16,14,4
s112014531039,14531,八年六班,16,19,5
s112014531040,14531,八年六班,17,18,1
s112014531040,14531,八年六班,17,22,2
s112014531040,14531,八年六班,17,33,3
s112014531040,14531,八年六班,17,30,4
s112014531040,14531,八年六班,17,31,5
s112014531041,14531,八年六班,18,26,1
s112014531041,14531,八年六班,18,27,2
s112014531041,14531,八年六班,18,19,3
s112014531041,14531,八年六班,18,22,4
s112014531041,14531,八年六班,18,17,5
s112014531042,14531,八年六班,19,29,1
s112014531042,14531,八年六班,19,32,2
s112014531042,14531,八年六班,19,31,3
s112014531042,14531,八年六班,19,20,4
s112014531042,14531,八年六班,19,22,5
s112014531043,14531,八年六班,20,33,1
s112014531043,14531,八年六班,20,22,2
s112014531043,14531,八年六班,20,23,4
s112014531043,14531,八年六班,20,20,5
s112014531044,14531,八年六班,22,20,1
s112014531044,14531,八年六班,22,33,2
s112014531044,14531,八年六班,22,17,3
s112014531044,14531,八年六班,22,23,4
s112014531044,14531,八年六班,22,28,5
s112014531045,14531,八年六班,23,17,1
s112014531045,14531,八年六班,23,22,2
s112014531045,14531,八年六班,23,33,3
s112014531045,14531,八年六班,23,28,4
s112014531045,14531,八年六班,23,24,5
s112014531046,14531,八年六班,24,30,1
s112014531046,14531,八年六班,24,31,2
s112014531046,14531,八年六班,24,29,3
s112014531046,14531,八年六班,24,17,4
s112014531046,14531,八年六班,24,27,5
s112014531047,14531,八年六班,25,20,1
s112014531047,14531,八年六班,25,22,2
s112014531047,14531,八年六班,25,15,3
s112014531047,14531,八年六班,25,26,4
s112014531047,14531,八年六班,25,32,5
s112014531048,14531,八年六班,26,18,1
s112014531048,14531,八年六班,26,15,2
s112014531048,14531,八年六班,26,25,3
s112014531048,14531,八年六班,26,20,4
s112014531049,14531,八年六班,27,30,1
s112014531049,14531,八年六班,27,29,2
s112014531049,14531,八年六班,27,24,3
s112014531049,14531,八年六班,27,17,4
s112014531049,14531,八年六班,27,18,5
s112014531050,14531,八年六班,28,33,1
s112014531050,14531,八年六班,28,22,2
s112014531050,14531,八年六班,28,23,3
s112014531050,14531,八年六班,28,17,4
s112014531051,14531,八年六班,29,17,1
s112014531051,14531,八年六班,29,31,2
s112014531051,14531,八年六班,29,24,3
s112014531051,14531,八年六班,29,30,4
s112014531051,14531,八年六班,29,22,5
s112014531052,14531,八年六班,30,31,1
s112014531052,14531,八年六班,30,24,2
s112014531052,14531,八年六班,30,17,3
s112014531052,14531,八年六班,30,27,4
s112014531052,14531,八年六班,30,22,5
s112014531053,14531,八年六班,31,24,1
s112014531053,14531,八年六班,31,29,2
s112014531053,14531,八年六班,31,22,3
s112014531053,14531,八年六班,31,33,4
s112014531053,14531,八年六班,31,17,5
s112014531054,14531,八年六班,32,22,1
s112014531054,14531,八年六班,32,28,2
s112014531054,14531,八年六班,32,33,3
s112014531054,14531,八年六班,32,25,4
s112014531055,14531,八年六班,33,22,1
s112014531055,14531,八年六班,33,23,2
s112014531055,14531,八年六班,33,28,3
s112014531055,14531,八年六班,33,17,4
s112014531055,14531,八年六班,33,20,5
s112014555024,14555,805.0,1,2,1
s112014555024,14555,805.0,1,4,2
s112014555024,14555,805.0,1,12,3
s112014555024,14555,805.0,1,15,4
s112014555024,14555,805.0,1,23,5
s112014555025,14555,805.0,2,1,1
s112014555025,14555,805.0,2,9,2
s112014555025,14555,805.0,2,10,3
s112014555025,14555,805.0,2,11,4
s112014555025,14555,805.0,2,12,5
s112014555030,14555,805.0,7,1,1
s112014555030,14555,805.0,7,2,2
s112014555030,14555,805.0,7,12,3
s112014555030,14555,805.0,7,5,4
s112014555030,14555,805.0,7,9,5
s112014555032,14555,805.0,9,12,1
s112014555032,14555,805.0,9,2,2
s112014555032,14555,805.0,9,7,3
s112014555032,14555,805.0,9,6,4
s112014555033,14555,805.0,10,1,1
s112014555033,14555,805.0,10,2,2
s112014555033,14555,805.0,10,9,3
s112014555033,14555,805.0,10,11,4
s112014555033,14555,805.0,10,12,5
s112014555035,14555,805.0,12,9,1
s112014555035,14555,805.0,12,2,2
s112014555035,14555,805.0,12,13,3
s112014555035,14555,805.0,12,7,4
s112014555035,14555,805.0,12,1,5
s112014555037,14555,805.0,15,23,1
s112014555037,14555,805.0,15,24,2
s112014555037,14555,805.0,15,18,3
s112014555038,14555,805.0,16,15,1
s112014555038,14555,805.0,16,20,2
s112014555038,14555,805.0,16,26,3
s112014555038,14555,805.0,16,22,4
s112014555038,14555,805.0,16,24,5
s112014555040,14555,805.0,18,15,1
s112014555040,14555,805.0,18,24,2
s112014555040,14555,805.0,18,23,3
s112014555040,14555,805.0,18,25,4
s112014555040,14555,805.0,18,20,5
s112014555042,14555,805.0,20,22,1
s112014555042,14555,805.0,20,26,2
s112014555042,14555,805.0,20,16,3
s112014555042,14555,805.0,20,18,4
s112014555042,14555,805.0,20,19,5
s112014555045,14555,805.0,23,15,1
s112014555045,14555,805.0,23,24,2
s112014555045,14555,805.0,23,26,3
s112014555046,14555,805.0,24,23,1
s112014555046,14555,805.0,24,15,2
s112014555046,14555,805.0,24,18,3
s112014555046,14555,805.0,24,5,4
s112014555046,14555,805.0,24,7,5
s112014555048,14555,805.0,26,2,1
s112014555048,14555,805.0,26,22,2
s112014555048,14555,805.0,26,20,3
s112014555048,14555,805.0,26,16,4
s112014555048,14555,805.0,26,24,5
s112014555049,14555,805.0,27,24,1
s112014555049,14555,805.0,27,19,2
s112014555049,14555,805.0,27,4,3
s112014555049,14555,805.0,27,23,4
s112014555049,14555,805.0,27,18,5
s112014555053,14555,814.0,3,5,1
s112014555053,14555,814.0,3,8,2
s112014555053,14555,814.0,3,7,3
s112014555053,14555,814.0,3,1,4
s112014555053,14555,814.0,3,2,5
s112014555057,14555,814.0,7,8,1
s112014555057,14555,814.0,7,15,2
s112014555057,14555,814.0,7,16,5
s112014555059,14555,814.0,9,8,1
s112014555059,14555,814.0,9,10,2
s112014555059,14555,814.0,9,11,3
s112014555059,14555,814.0,9,5,4
s112014555059,14555,814.0,9,3,5
s112014555060,14555,814.0,10,1,1
s112014555060,14555,814.0,10,7,2
s112014555060,14555,814.0,10,8,3
s112014555060,14555,814.0,10,9,4
s112014555060,14555,814.0,10,11,5
s112014555061,14555,814.0,11,9,1
s112014555061,14555,814.0,11,8,2
s112014555061,14555,814.0,11,10,3
s112014555061,14555,814.0,11,6,4
s112014555061,14555,814.0,11,16,5
s112014555063,14555,814.0,15,8,1
s112014555063,14555,814.0,15,16,2
s112014555063,14555,814.0,15,7,3
s112014555063,14555,814.0,15,23,4
s112014555063,14555,814.0,15,26,5
s112014555064,14555,814.0,16,15,1
s112014555064,14555,814.0,16,7,2
s112014555064,14555,814.0,16,5,3
s112014555064,14555,814.0,16,24,4
s112014555064,14555,814.0,16,26,5
s112014555065,14555,814.0,17,23,1
s112014555065,14555,814.0,17,22,2
s112014555065,14555,814.0,17,20,3
s112014555065,14555,814.0,17,5,4
s112014555065,14555,814.0,17,16,5
s112014555066,14555,814.0,18,19,1
s112014555066,14555,814.0,18,20,2
s112014555066,14555,814.0,18,25,3
s112014555067,14555,814.0,19,18,1
s112014555067,14555,814.0,19,26,2
s112014555067,14555,814.0,19,25,3
s112014555068,14555,814.0,20,17,1
s112014555068,14555,814.0,20,18,2
s112014555068,14555,814.0,20,23,3
s112014555068,14555,814.0,20,26,4
s112014555068,14555,814.0,20,24,5
s112014555071,14555,814.0,23,17,1
s112014555071,14555,814.0,23,16,2
s112014555071,14555,814.0,23,15,3
s112014555071,14555,814.0,23,22,4
s112014555071,14555,814.0,23,26,5
s112014555072,14555,814.0,24,10,1
s112014555072,14555,814.0,24,26,2
s112014555073,14555,814.0,25,18,1
s112014555073,14555,814.0,25,19,2
s112014555073,14555,814.0,25,23,3
s112014555073,14555,814.0,25,22,4
s112014555073,14555,814.0,25,26,5
s112014555074,14555,814.0,26,26,1
s112014555074,14555,814.0,26,19,2
s112014555074,14555,814.0,26,24,3
s112014559024,14559,801.0,1,13,1
s112014559024,14559,801.0,1,7,2
s112014559025,14559,801.0,2,4,1
s112014559025,14559,801.0,2,6,2
s112014559025,14559,801.0,2,18,3
s112014559025,14559,801.0,2,17,4
s112014559025,14559,801.0,2,15,5
s112014559026,14559,801.0,3,5,1
s112014559026,14559,801.0,3,2,2
s112014559028,14559,801.0,5,3,1
s112014559028,14559,801.0,5,25,2
s112014559028,14559,801.0,5,13,3
s112014559028,14559,801.0,5,11,4
s112014559028,14559,801.0,5,9,5
s112014559029,14559,801.0,6,4,1
s112014559029,14559,801.0,6,18,2
s112014559029,14559,801.0,6,21,3
s112014559029,14559,801.0,6,23,4
s112014559029,14559,801.0,6,26,5
s112014559030,14559,801.0,7,9,1
s112014559030,14559,801.0,7,10,2
s112014559030,14559,801.0,7,11,3
s112014559030,14559,801.0,7,1,4
s112014559030,14559,801.0,7,14,5
s112014559032,14559,801.0,9,10,1
s112014559033,14559,801.0,10,9,1
s112014559033,14559,801.0,10,7,2
s112014559033,14559,801.0,10,11,3
s112014559033,14559,801.0,10,14,4
s112014559034,14559,801.0,11,14,1
s112014559034,14559,801.0,11,9,2
s112014559034,14559,801.0,11,10,3
s112014559034,14559,801.0,11,7,4
s112014559034,14559,801.0,11,16,5
s112014559035,14559,801.0,12,15,1
s112014559035,14559,801.0,12,17,2
s112014559035,14559,801.0,12,2,4
s112014559036,14559,801.0,13,16,1
s112014559036,14559,801.0,13,5,2
s112014559036,14559,801.0,13,1,3
s112014559036,14559,801.0,13,7,4
s112014559036,14559,801.0,13,9,5
s112014559040,14559,801.0,17,15,1
s112014559040,14559,801.0,17,18,2
s112014559040,14559,801.0,17,2,3
s112014559040,14559,801.0,17,7,4
s112014559040,14559,801.0,17,5,5
s112014559041,14559,801.0,18,25,1
s112014559041,14559,801.0,18,4,2
s112014559041,14559,801.0,18,6,3
s112014559041,14559,801.0,18,2,4
s112014559041,14559,801.0,18,10,5
s112014559042,14559,801.0,21,26,1
s112014559042,14559,801.0,21,25,2
s112014559042,14559,801.0,21,32,3
s112014559042,14559,801.0,21,22,4
s112014559042,14559,801.0,21,31,5
s112014559044,14559,801.0,23,36,1
s112014559044,14559,801.0,23,35,2
s112014559044,14559,801.0,23,32,3
s112014559044,14559,801.0,23,3,4
s112014559045,14559,801.0,24,31,1
s112014559045,14559,801.0,24,22,2
s112014559045,14559,801.0,24,26,3
s112014559046,14559,801.0,25,5,1
s112014559046,14559,801.0,25,21,2
s112014559046,14559,801.0,25,26,3
s112014559046,14559,801.0,25,32,4
s112014559046,14559,801.0,25,22,5
s112014559047,14559,801.0,26,21,1
s112014559047,14559,801.0,26,22,2
s112014559047,14559,801.0,26,18,3
s112014559047,14559,801.0,26,31,4
s112014559047,14559,801.0,26,25,5
s112014559048,14559,801.0,28,35,1
s112014559048,14559,801.0,28,36,2
s112014559048,14559,801.0,28,23,3
s112014559048,14559,801.0,28,10,4
s112014559048,14559,801.0,28,31,5
s112014559050,14559,801.0,31,28,1
s112014559050,14559,801.0,31,24,2
s112014559050,14559,801.0,31,32,3
s112014559050,14559,801.0,31,21,4
s112014559050,14559,801.0,31,26,5
s112014559052,14559,801.0,33,34,1
s112014559053,14559,801.0,34,33,1
s112014559053,14559,801.0,34,24,2
s112014559053,14559,801.0,34,25,3
s112014559054,14559,801.0,35,28,1
s112014559054,14559,801.0,35,36,2
s112014559054,14559,801.0,35,13,3
s112014559054,14559,801.0,35,23,4
s112014559054,14559,801.0,35,11,5
s112014559055,14559,801.0,36,35,1
s112014559055,14559,801.0,36,28,2
s112014559055,14559,801.0,36,9,3
s112014559055,14559,801.0,36,10,4
s112014559055,14559,801.0,36,11,5
s112014559058,14559,812.0,1,7,1
s112014559058,14559,812.0,1,6,2
s112014559058,14559,812.0,1,9,3
s112014559058,14559,812.0,1,14,4
s112014559058,14559,812.0,1,15,5
s112014559060,14559,812.0,3,6,1
s112014559061,14559,812.0,4,15,1
s112014559062,14559,812.0,5,15,1
s112014559062,14559,812.0,5,14,2
s112014559062,14559,812.0,5,7,3
s112014559062,14559,812.0,5,9,4
s112014559062,14559,812.0,5,12,5
s112014559064,14559,812.0,7,15,1
s112014559064,14559,812.0,7,6,2
s112014559064,14559,812.0,7,8,3
s112014559064,14559,812.0,7,1,4
s112014559064,14559,812.0,7,26,5
s112014559066,14559,812.0,9,12,1
s112014559066,14559,812.0,9,1,2
s112014559066,14559,812.0,9,5,3
s112014559066,14559,812.0,9,4,4
s112014559066,14559,812.0,9,16,5
s112014559067,14559,812.0,10,8,1
s112014559067,14559,812.0,10,2,2
s112014559067,14559,812.0,10,11,3
s112014559067,14559,812.0,10,12,4
s112014559067,14559,812.0,10,15,5
s112014559068,14559,812.0,11,2,1
s112014559068,14559,812.0,11,8,2
s112014559068,14559,812.0,11,35,3
s112014559068,14559,812.0,11,26,4
s112014559068,14559,812.0,11,36,5
s112014559070,14559,812.0,13,25,1
s112014559070,14559,812.0,13,16,2
s112014559070,14559,812.0,13,12,3
s112014559070,14559,812.0,13,2,4
s112014559070,14559,812.0,13,11,5
s112014559071,14559,812.0,14,2,1
s112014559071,14559,812.0,14,15,2
s112014559073,14559,812.0,16,13,1
s112014559073,14559,812.0,16,18,2
s112014559075,14559,812.0,18,6,1
s112014559075,14559,812.0,18,12,2
s112014559075,14559,812.0,18,13,3
s112014559075,14559,812.0,18,2,4
s112014559075,14559,812.0,18,8,5
s112014559078,14559,812.0,23,21,1
s112014559078,14559,812.0,23,24,2
s112014559078,14559,812.0,23,30,3
s112014559078,14559,812.0,23,23,4
s112014559078,14559,812.0,23,29,5
s112014559079,14559,812.0,24,30,1
s112014559079,14559,812.0,24,23,2
s112014559079,14559,812.0,24,22,3
s112014559079,14559,812.0,24,33,4
s112014559079,14559,812.0,24,28,5
s112014559080,14559,812.0,25,31,1
s112014559080,14559,812.0,25,26,2
s112014559080,14559,812.0,25,13,3
s112014559080,14559,812.0,25,33,4
s112014559081,14559,812.0,26,25,1
s112014559081,14559,812.0,26,31,2
s112014559081,14559,812.0,26,36,3
s112014559081,14559,812.0,26,35,4
s112014559081,14559,812.0,26,22,5
s112014559083,14559,812.0,28,36,1
s112014559083,14559,812.0,28,22,2
s112014559083,14559,812.0,28,26,3
s112014559083,14559,812.0,28,35,4
s112014559084,14559,812.0,29,34,1
s112014559085,14559,812.0,30,21,1
s112014559085,14559,812.0,30,23,2
s112014559085,14559,812.0,30,24,3
s112014559086,14559,812.0,31,25,1
s112014559086,14559,812.0,31,26,2
s112014559086,14559,812.0,31,33,3
s112014559086,14559,812.0,31,35,4
s112014559086,14559,812.0,31,36,5
s112014559087,14559,812.0,33,31,1
s112014559087,14559,812.0,33,22,2
s112014559087,14559,812.0,33,25,3
s112014559087,14559,812.0,33,26,4
s112014559087,14559,812.0,33,35,5
s112014559088,14559,812.0,34,30,1
s112014559088,14559,812.0,34,29,2
s112014559089,14559,812.0,35,36,1
s112014559089,14559,812.0,35,26,2
s112014559089,14559,812.0,35,28,3
s112014559089,14559,812.0,35,22,4
s112014559089,14559,812.0,35,11,5
s112014559090,14559,812.0,36,26,1
s112014559090,14559,812.0,36,28,2
s112014559090,14559,812.0,36,35,3
s112014559090,14559,812.0,36,22,4
s112014559090,14559,812.0,36,31,5
s112014560025,14560,801.0,2,10,1
s112014560025,14560,801.0,2,11,2
s112014560025,14560,801.0,2,5,3
s112014560025,14560,801.0,2,8,4
s112014560026,14560,801.0,3,9,1
s112014560027,14560,801.0,4,1,1
s112014560027,14560,801.0,4,2,2
s112014560027,14560,801.0,4,3,3
s112014560027,14560,801.0,4,9,4
s112014560027,14560,801.0,4,10,5
s112014560028,14560,801.0,5,8,1
s112014560028,14560,801.0,5,14,2
s112014560028,14560,801.0,5,16,3
s112014560028,14560,801.0,5,9,4
s112014560028,14560,801.0,5,4,5
s112014560029,14560,801.0,6,7,1
s112014560029,14560,801.0,6,12,2
s112014560029,14560,801.0,6,3,3
s112014560029,14560,801.0,6,9,4
s112014560030,14560,801.0,7,9,1
s112014560030,14560,801.0,7,6,2
s112014560030,14560,801.0,7,12,3
s112014560030,14560,801.0,7,3,4
s112014560030,14560,801.0,7,13,5
s112014560032,14560,801.0,9,3,1
s112014560032,14560,801.0,9,10,2
s112014560032,14560,801.0,9,11,3
s112014560032,14560,801.0,9,13,4
s112014560032,14560,801.0,9,1,5
s112014560033,14560,801.0,10,2,1
s112014560033,14560,801.0,10,1,2
s112014560033,14560,801.0,10,8,3
s112014560033,14560,801.0,10,12,4
s112014560033,14560,801.0,10,10,5
s112014560034,14560,801.0,11,2,1
s112014560034,14560,801.0,11,10,2
s112014560034,14560,801.0,11,9,3
s112014560034,14560,801.0,11,12,4
s112014560034,14560,801.0,11,3,5
s112014560035,14560,801.0,12,22,2
s112014560037,14560,801.0,14,15,1
s112014560037,14560,801.0,14,20,2
s112014560037,14560,801.0,14,19,3
s112014560037,14560,801.0,14,17,4
s112014560037,14560,801.0,14,21,5
s112014560038,14560,801.0,15,22,1
s112014560038,14560,801.0,15,14,2
s112014560038,14560,801.0,15,16,3
s112014560038,14560,801.0,15,20,4
s112014560038,14560,801.0,15,21,5
s112014560039,14560,801.0,16,22,1
s112014560039,14560,801.0,16,15,2
s112014560039,14560,801.0,16,17,3
s112014560039,14560,801.0,16,19,4
s112014560039,14560,801.0,16,21,5
s112014560040,14560,801.0,17,19,1
s112014560041,14560,801.0,18,23,1
s112014560041,14560,801.0,18,25,2
s112014560041,14560,801.0,18,24,3
s112014560042,14560,801.0,19,17,1
s112014560042,14560,801.0,19,20,2
s112014560042,14560,801.0,19,21,3
s112014560042,14560,801.0,19,16,4
s112014560042,14560,801.0,19,14,5
s112014560043,14560,801.0,20,19,1
s112014560043,14560,801.0,20,21,2
s112014560043,14560,801.0,20,15,3
s112014560043,14560,801.0,20,14,4
s112014560043,14560,801.0,20,22,5
s112014560046,14560,801.0,23,18,1
s112014560046,14560,801.0,23,24,2
s112014560046,14560,801.0,23,12,3
s112014560046,14560,801.0,23,21,4
s112014560046,14560,801.0,23,15,5
s112014560052,14560,804.0,2,5,1
s112014560052,14560,804.0,2,1,2
s112014560052,14560,804.0,2,9,3
s112014560052,14560,804.0,2,7,4
s112014560052,14560,804.0,2,6,5
s112014560053,14560,804.0,3,23,1
s112014560053,14560,804.0,3,10,2
s112014560053,14560,804.0,3,11,3
s112014560053,14560,804.0,3,4,4
s112014560053,14560,804.0,3,7,5
s112014560055,14560,804.0,5,4,1
s112014560055,14560,804.0,5,1,2
s112014560055,14560,804.0,5,2,3
s112014560055,14560,804.0,5,9,4
s112014560055,14560,804.0,5,10,5
s112014560056,14560,804.0,6,8,1
s112014560056,14560,804.0,6,1,2
s112014560056,14560,804.0,6,11,3
s112014560056,14560,804.0,6,4,4
s112014560056,14560,804.0,6,10,5
s112014560057,14560,804.0,7,2,1
s112014560057,14560,804.0,7,9,2
s112014560057,14560,804.0,7,6,3
s112014560057,14560,804.0,7,10,4
s112014560057,14560,804.0,7,1,5
s112014560058,14560,804.0,8,10,1
s112014560058,14560,804.0,8,6,2
s112014560058,14560,804.0,8,22,3
s112014560058,14560,804.0,8,18,4
s112014560059,14560,804.0,9,2,1
s112014560059,14560,804.0,9,5,2
s112014560059,14560,804.0,9,10,3
s112014560059,14560,804.0,9,11,4
s112014560059,14560,804.0,9,4,5
s112014560060,14560,804.0,10,11,1
s112014560060,14560,804.0,10,6,2
s112014560060,14560,804.0,10,8,3
s112014560060,14560,804.0,10,9,4
s112014560060,14560,804.0,10,5,5
s112014560061,14560,804.0,11,10,1
s112014560061,14560,804.0,11,9,2
s112014560063,14560,804.0,13,19,1
s112014560063,14560,804.0,13,16,2
s112014560063,14560,804.0,13,14,3
s112014560063,14560,804.0,13,17,4
s112014560063,14560,804.0,13,22,5
s112014560064,14560,804.0,14,17,1
s112014560064,14560,804.0,14,13,2
s112014560064,14560,804.0,14,16,3
s112014560064,14560,804.0,14,15,4
s112014560064,14560,804.0,14,22,5
s112014560065,14560,804.0,15,22,1
s112014560065,14560,804.0,15,14,2
s112014560065,14560,804.0,15,16,3
s112014560065,14560,804.0,15,17,4
s112014560066,14560,804.0,16,13,1
s112014560066,14560,804.0,16,14,2
s112014560066,14560,804.0,16,15,3
s112014560066,14560,804.0,16,17,4
s112014560066,14560,804.0,16,22,5
s112014560067,14560,804.0,17,14,1
s112014560067,14560,804.0,17,13,2
s112014560067,14560,804.0,17,16,3
s112014560067,14560,804.0,17,15,4
s112014560067,14560,804.0,17,20,5
s112014560068,14560,804.0,18,22,1
s112014560068,14560,804.0,18,20,2
s112014560068,14560,804.0,18,17,3
s112014560068,14560,804.0,18,14,4
s112014560068,14560,804.0,18,21,5
s112014560070,14560,804.0,20,21,1
s112014560070,14560,804.0,20,18,2
s112014560070,14560,804.0,20,22,3
s112014560070,14560,804.0,20,19,4
s112014560071,14560,804.0,21,20,1
s112014560071,14560,804.0,21,18,2
s112014560071,14560,804.0,21,22,3
s112014560071,14560,804.0,21,15,4
s112014560072,14560,804.0,22,13,1
s112014560072,14560,804.0,22,18,2
s112014560072,14560,804.0,22,19,3
s112014560072,14560,804.0,22,14,4
s112014560072,14560,804.0,22,6,5
s112014566024,14566,803.0,1,7,1
s112014566025,14566,803.0,2,3,1
s112014566025,14566,803.0,2,4,2
s112014566025,14566,803.0,2,9,3
s112014566025,14566,803.0,2,5,4
s112014566025,14566,803.0,2,13,5
s112014566028,14566,803.0,5,11,1
s112014566028,14566,803.0,5,12,2
s112014566028,14566,803.0,5,13,3
s112014566028,14566,803.0,5,3,4
s112014566028,14566,803.0,5,1,5
s112014566029,14566,803.0,6,10,1
s112014566029,14566,803.0,6,31,2
s112014566030,14566,803.0,7,1,1
s112014566030,14566,803.0,7,5,2
s112014566030,14566,803.0,7,11,3
s112014566030,14566,803.0,7,12,4
s112014566030,14566,803.0,7,13,5
s112014566031,14566,803.0,8,32,1
s112014566031,14566,803.0,8,25,2
s112014566031,14566,803.0,8,24,3
s112014566031,14566,803.0,8,34,4
s112014566031,14566,803.0,8,35,5
s112014566032,14566,803.0,9,28,1
s112014566032,14566,803.0,9,33,2
s112014566032,14566,803.0,9,2,3
s112014566032,14566,803.0,9,3,4
s112014566032,14566,803.0,9,4,5
s112014566033,14566,803.0,10,6,1
s112014566033,14566,803.0,10,31,2
s112014566035,14566,803.0,12,5,1
s112014566035,14566,803.0,12,11,2
s112014566035,14566,803.0,12,13,3
s112014566035,14566,803.0,12,3,4
s112014566035,14566,803.0,12,34,5
s112014566036,14566,803.0,13,5,1
s112014566036,14566,803.0,13,12,2
s112014566036,14566,803.0,13,11,3
s112014566036,14566,803.0,13,3,4
s112014566036,14566,803.0,13,2,5
s112014566037,14566,803.0,14,1,1
s112014566037,14566,803.0,14,4,2
s112014566037,14566,803.0,14,9,3
s112014566037,14566,803.0,14,28,4
s112014566037,14566,803.0,14,24,5
s112014566039,14566,803.0,22,4,1
s112014566039,14566,803.0,22,29,2
s112014566039,14566,803.0,22,30,3
s112014566041,14566,803.0,24,22,1
s112014566041,14566,803.0,24,25,2
s112014566041,14566,803.0,24,32,3
s112014566041,14566,803.0,24,33,4
s112014566041,14566,803.0,24,34,5
s112014566043,14566,803.0,26,29,1
s112014566043,14566,803.0,26,30,2
s112014566043,14566,803.0,26,4,3
s112014566044,14566,803.0,27,34,1
s112014566044,14566,803.0,27,25,2
s112014566044,14566,803.0,27,33,3
s112014566044,14566,803.0,27,23,4
s112014566044,14566,803.0,27,24,5
s112014566047,14566,803.0,30,29,1
s112014566047,14566,803.0,30,26,2
s112014566047,14566,803.0,30,34,3
s112014566047,14566,803.0,30,35,4
s112014566047,14566,803.0,30,22,5
s112014566051,14566,803.0,34,25,1
s112014566051,14566,803.0,34,32,2
s112014566051,14566,803.0,34,23,3
s112014566051,14566,803.0,34,33,4
s112014566051,14566,803.0,34,35,5
s112014566056,14566,812.0,2,7,1
s112014566056,14566,812.0,2,13,2
s112014566056,14566,812.0,2,14,3
s112014566056,14566,812.0,2,11,4
s112014566056,14566,812.0,2,12,5
s112014566059,14566,812.0,5,4,1
s112014566059,14566,812.0,5,15,2
s112014566059,14566,812.0,5,13,3
s112014566059,14566,812.0,5,27,4
s112014566059,14566,812.0,5,25,5
s112014566061,14566,812.0,7,13,1
s112014566061,14566,812.0,7,8,2
s112014566061,14566,812.0,7,14,3
s112014566061,14566,812.0,7,1,4
s112014566061,14566,812.0,7,2,5
s112014566063,14566,812.0,9,1,1
s112014566063,14566,812.0,9,27,2
s112014566063,14566,812.0,9,24,4
s112014566064,14566,812.0,10,14,1
s112014566064,14566,812.0,10,2,2
s112014566064,14566,812.0,10,15,3
s112014566064,14566,812.0,10,13,4
s112014566064,14566,812.0,10,32,5
s112014566065,14566,812.0,11,12,1
s112014566065,14566,812.0,11,13,2
s112014566065,14566,812.0,11,14,3
s112014566065,14566,812.0,11,4,4
s112014566066,14566,812.0,12,11,1
s112014566066,14566,812.0,12,13,2
s112014566071,14566,812.0,22,24,1
s112014566071,14566,812.0,22,28,2
s112014566071,14566,812.0,22,23,3
s112014566071,14566,812.0,22,21,4
s112014566071,14566,812.0,22,27,5
s112014566073,14566,812.0,24,28,1
s112014566073,14566,812.0,24,23,2
s112014566073,14566,812.0,24,22,3
s112014566073,14566,812.0,24,31,4
s112014566073,14566,812.0,24,1,5
s112014566074,14566,812.0,25,31,1
s112014566074,14566,812.0,25,32,2
s112014566074,14566,812.0,25,29,3
s112014566074,14566,812.0,25,33,4
s112014566074,14566,812.0,25,26,5
s112014566075,14566,812.0,26,32,1
s112014566075,14566,812.0,26,25,2
s112014566075,14566,812.0,26,29,3
s112014566075,14566,812.0,26,21,4
s112014566075,14566,812.0,26,24,5
s112014566076,14566,812.0,27,15,1
s112014566076,14566,812.0,27,10,2
s112014566076,14566,812.0,27,2,3
s112014566076,14566,812.0,27,9,4
s112014566076,14566,812.0,27,5,5
s112014566078,14566,812.0,29,32,1
s112014566078,14566,812.0,29,6,2
s112014566078,14566,812.0,29,8,3
s112014566080,14566,812.0,31,25,1
s112014566080,14566,812.0,31,24,2
s112014566080,14566,812.0,31,29,3
s112014566080,14566,812.0,31,32,4
s112014566080,14566,812.0,31,33,5
s112014566081,14566,812.0,32,10,1
s112014566081,14566,812.0,32,29,2
s112014566081,14566,812.0,32,31,3
s112014566081,14566,812.0,32,6,4
s112014566081,14566,812.0,32,8,5
