scenario,model_type,feature,shap_abs_mean,coef,coef_abs,relative_importance_pct,coef_direction
w2_predict_w2,lasso,feature_v40,0.0294679696264279,0.05600619212751637,0.05600619212751637,1.3722291148385624,positive
w2_predict_w2,lasso,feature_v42,0.028696427313018594,0.05786352446927983,0.05786352446927983,1.4177363242824073,positive
w2_predict_w2,lasso,feature_v26_A,0.02821260159941213,-0.03427692489666868,0.03427692489666868,0.8398320350587521,negative
w2_predict_w2,lasso,feature_v23_B,0.019794142721284026,-0.02447031592983155,0.02447031592983155,0.5995565613844884,negative
w2_predict_w2,lasso,feature_v54_F,0.0181864965762774,0.022555299033047222,0.022555299033047222,0.5526360006152057,positive
w2_predict_w2,lasso,feature_v23_A,0.0015561356195884248,-0.0018445621061432419,0.0018445621061432419,0.045194321021052086,negative
w2_predict_w2,lasso,feature_v9,0.00010774562739878144,-0.0001456326373357434,0.0001456326373357434,0.003568200897640541,negative
w2_predict_w2,lasso,feature_v27_A,0.0,0.0,0.0,0.0,positive
w2_predict_w2,lasso,feature_v19,0.0,0.0,0.0,0.0,positive
w2_predict_w2,lasso,feature_v3,0.0,0.0,0.0,0.0,positive
w2_predict_w2,lasso,feature_v25_C,0.0,0.0,0.0,0.0,positive
w2_predict_w2,lasso,feature_v25_A,0.0,0.0,0.0,0.0,positive
w2_predict_w2,lasso,feature_v25_B,0.0,0.0,0.0,0.0,positive
w2_predict_w2,lasso,feature_v34,0.0,0.0,0.0,0.0,positive
w2_predict_w2,lasso,feature_v54_C,0.0,0.0,0.0,0.0,positive
w3_predict_w3,ridge,feature_53_B,0.24053284704889186,0.29215313053781533,0.29215313053781533,8.944167229542296,positive
w3_predict_w3,ridge,feature_1_male,0.20296083961901454,-0.2029672067123466,0.2029672067123466,6.213770961846092,negative
w3_predict_w3,ridge,feature_29,0.18731976150834537,0.22238645638619525,0.22238645638619525,6.808284586380591,positive
w3_predict_w3,ridge,feature_53_E,0.15709628092348638,0.17630486683216504,0.17630486683216504,5.3975126312225505,positive
w3_predict_w3,ridge,feature_53_A,0.1496878129507854,-0.17451861602990276,0.17451861602990276,5.3428271795899525,negative
w3_predict_w3,ridge,feature_4,0.13280174559116137,-0.15725587497042842,0.15725587497042842,4.814334321779416,negative
w3_predict_w3,ridge,feature_26_C,0.11007377143593441,0.13733477295554766,0.13733477295554766,4.204456661081878,positive
w3_predict_w3,ridge,feature_52,0.10985708990121698,-0.12049415368250771,0.12049415368250771,3.688886916031256,negative
w3_predict_w3,ridge,feature_30,0.1040963362610972,0.1368577755028994,0.1368577755028994,4.189853548745899,positive
w3_predict_w3,ridge,feature_24,0.10196030423040373,0.1325160159558698,0.1325160159558698,4.056932079146694,positive
w3_predict_w3,ridge,feature_59,0.09981845328049847,0.13359999483224932,0.13359999483224932,4.0901177182181705,positive
w3_predict_w3,ridge,feature_48,0.09455645031021695,-0.1251560989700382,0.1251560989700382,3.8316107615361474,negative
w3_predict_w3,ridge,feature_53_F,0.08893084096431837,-0.1212939824690392,0.1212939824690392,3.7133733982009676,negative
w3_predict_w3,ridge,feature_53_D,0.0875366709530502,0.12775278593305592,0.12775278593305592,3.911107436438272,positive
w3_predict_w3,ridge,feature_26_B,0.08562969544872895,-0.11064563987184955,0.11064563987184955,3.3873780657826646,negative
w3_predict_w3,ridge,feature_25_C,0.08380648721548736,0.108736863309599,0.108736863309599,3.3289415303083687,positive
w3_predict_w3,ridge,feature_11,0.08072979547735898,-0.10596574713024347,0.10596574713024347,3.2441047651673625,negative
w3_predict_w3,ridge,feature_5,0.0799152991624312,0.11049173793314788,0.11049173793314788,3.382666411061853,positive
w3_predict_w3,ridge,feature_34,0.060465223296957,0.11188286374918494,0.11188286374918494,3.4252552476526636,positive
w3_predict_w3,ridge,feature_27_B,0.057258173250537496,0.06536634210227484,0.06536634210227484,2.0011679966254636,positive
w3_predict_w3,ridge,feature_39,0.04632330468251622,0.09490875974072249,0.09490875974072249,2.9055989135108624,positive
w3_predict_w3,ridge,feature_25_B,0.044647163472886206,-0.047960487586500025,0.047960487586500025,1.468293769758252,negative
w3_predict_w3,ridge,feature_28_B,0.03236149981778258,0.0364305940153257,0.0364305940153257,1.1153100586148263,positive
w3_predict_w3,ridge,feature_32,0.028971428577084343,0.05314436680608976,0.05314436680608976,1.6269964424025847,positive
w3_predict_w3,ridge,feature_28_A,0.023963015625720212,-0.028303931213300982,0.028303931213300982,0.8665150825500342,negative
w3_predict_w3,ridge,feature_25_A,0.021673656153818898,-0.03033142342005727,0.03033142342005727,0.928586056495921,negative
w3_predict_w3,ridge,feature_36,0.021583558598665762,0.05470840424316592,0.05470840424316592,1.6748789085761353,positive
w3_predict_w3,ridge,feature_3,0.01304983090858107,0.019385822971013593,0.019385822971013593,0.5934902775673151,positive
w3_predict_w3,ridge,feature_53_C,0.011801224080007767,0.01298898810826695,0.01298898810826695,0.39765338666408173,positive
w3_predict_w3,ridge,feature_27_A,0.00942574903909349,-0.01148000428006671,0.01148000428006671,0.3514563677197617,negative
w3_predict_w3,ridge,feature_26_A,0.0018516792747797445,0.0030858192101435476,0.0030858192101435476,0.09447128978166314,positive
w3_predict_w3,lasso,feature_53_B,0.29917099274228587,0.36337549390083557,0.36337549390083557,10.047146920289984,positive
w3_predict_w3,lasso,feature_1_male,0.21848623425705535,-0.2184930883982182,0.2184930883982182,6.041222363784058,negative
w3_predict_w3,lasso,feature_29,0.20768362866294698,0.24656248681867865,0.24656248681867865,6.817326902004468,positive
w3_predict_w3,lasso,feature_53_A,0.20269995031827442,-0.23632461522105538,0.23632461522105538,6.534254978281248,negative
w3_predict_w3,lasso,feature_53_E,0.19465944720326964,0.21846098274923662,0.21846098274923662,6.040334658978138,positive
w3_predict_w3,lasso,feature_4,0.14264463966677038,-0.16891124074300262,0.16891124074300262,4.670309585314379,negative
w3_predict_w3,lasso,feature_52,0.1203589746202707,-0.13201289782939457,0.13201289782939457,3.650089238618598,negative
w3_predict_w3,lasso,feature_26_C,0.11707149861979678,0.14606556560000508,0.14606556560000508,4.038638329251215,positive
w3_predict_w3,lasso,feature_53_F,0.11483696786552537,-0.1566277009869651,0.1566277009869651,4.330675981228211,negative
w3_predict_w3,lasso,feature_30,0.11416876007055803,0.15010021578464078,0.15010021578464078,4.150194347357577,positive
w3_predict_w3,lasso,feature_24,0.11297748832292802,0.14683485654793568,0.14683485654793568,4.059908831274715,positive
w3_predict_w3,lasso,feature_59,0.10379337252710849,0.13892014529895216,0.13892014529895216,3.841071105327488,positive
w3_predict_w3,lasso,feature_48,0.1001769962940558,-0.1325955238544475,0.1325955238544475,3.666198550808178,negative
w3_predict_w3,lasso,feature_53_D,0.0937436376838867,0.13681135856810148,0.13681135856810148,3.7827642286557306,positive
w3_predict_w3,lasso,feature_26_B,0.09157672948596073,-0.11833004634954122,0.11833004634954122,3.2717653796516255,negative
w3_predict_w3,lasso,feature_5,0.09103142848465254,0.12586101591589607,0.12586101591589607,3.479992843956217,positive
w3_predict_w3,lasso,feature_25_C,0.08940643593393517,0.11600265953337838,0.11600265953337838,3.2074143222060307,positive
w3_predict_w3,lasso,feature_11,0.08528003793321111,-0.11193838509627665,0.11193838509627665,3.0950392086407676,negative
w3_predict_w3,lasso,feature_34,0.06543613058820863,0.12108086737591997,0.12108086737591997,3.347824176866477,positive
w3_predict_w3,lasso,feature_27_B,0.06461817888950018,0.07376857743671608,0.07376857743671608,2.039663510742244,positive
w3_predict_w3,lasso,feature_25_B,0.05256433961710418,-0.05646520767729486,0.05646520767729486,1.56123416944921,negative
w3_predict_w3,lasso,feature_39,0.05093015539750047,0.10434743193102569,0.10434743193102569,2.885153228445499,positive
w3_predict_w3,lasso,feature_28_B,0.03196057631139503,0.035979258892582695,0.035979258892582695,0.9948081426635166,positive
w3_predict_w3,lasso,feature_32,0.023128516819257577,0.042426295211954734,0.042426295211954734,1.1730654059858838,positive
w3_predict_w3,lasso,feature_36,0.019089814060917577,0.048387445462126595,0.048387445462126595,1.3378881675168102,positive
w3_predict_w3,lasso,feature_28_A,0.017725178227562994,-0.02093610558589138,0.02093610558589138,0.5788726325544619,negative
w3_predict_w3,lasso,feature_25_A,0.01746473180211868,-0.02444120048081767,0.02444120048081767,0.675786717213383,negative
w3_predict_w3,lasso,feature_3,0.01146884237066042,0.017037228255109102,0.017037228255109102,0.4710706645515021,positive
w3_predict_w3,lasso,feature_27_A,0.0062444737277961996,-0.007605399297662401,0.007605399297662401,0.21028540838237494,negative
w3_predict_w3,lasso,feature_26_A,0.0,0.0,0.0,0.0,positive
w3_predict_w3,lasso,feature_53_C,0.0,0.0,0.0,0.0,positive
w2_predict_w3,ridge,feature_v52,0.23139930975983378,-0.3062967191714441,0.3062967191714441,13.257736491996244,negative
w2_predict_w3,ridge,feature_v54_A,0.16384675262205448,0.18900557871847545,0.18900557871847545,8.180910866251336,positive
w2_predict_w3,ridge,feature_v1_male,0.1532536222287772,-0.1532989426729192,0.1532989426729192,6.635386079083672,negative
w2_predict_w3,ridge,feature_v8_03-v8_06,0.12445727712605202,0.14548877403137644,0.14548877403137644,6.297331012455067,positive
w2_predict_w3,ridge,feature_v28,0.09544472665676237,0.11853632358164028,0.11853632358164028,5.130722088785271,positive
w2_predict_w3,ridge,feature_v26_B,0.08638919316230367,0.12359334596699113,0.12359334596699113,5.349610069043333,positive
w2_predict_w3,ridge,feature_v25_B,0.08328270795707408,-0.10498224605490895,0.10498224605490895,4.544047870636332,negative
w2_predict_w3,ridge,feature_v5,0.08235130074214478,-0.10140718632339163,0.10140718632339163,4.389305110113736,negative
w2_predict_w3,ridge,feature_v54_E,0.07771996268938977,-0.09979597687143826,0.09979597687143826,4.31956557648375,negative
w2_predict_w3,ridge,feature_v54_B,0.07413753780152199,-0.09404410122908832,0.09404410122908832,4.070601592124767,negative
w2_predict_w3,ridge,feature_v23_A,0.06312014391258264,0.0725289397392044,0.0725289397392044,3.1393400938389595,positive
w2_predict_w3,ridge,feature_v25_C,0.05194891899029856,0.06433740331955895,0.06433740331955895,2.7847779176262195,positive
w2_predict_w3,ridge,feature_v19,0.048621884674980485,-0.05860588839389617,0.05860588839389617,2.5366952258170126,negative
w2_predict_w3,ridge,feature_v9,0.04817543049190115,-0.06441287537213776,0.06441287537213776,2.788044647313389,negative
w2_predict_w3,ridge,feature_v42,0.04656323470731704,0.07496505585473724,0.07496505585473724,3.2447848586768164,positive
w2_predict_w3,ridge,feature_v27_A,0.044487272969330284,0.0573797972243609,0.0573797972243609,2.483625138468922,positive
w2_predict_w3,ridge,feature_v6,0.03664271830913423,0.04637217380032021,0.04637217380032021,2.0071715507392676,positive
w2_predict_w3,ridge,feature_v54_F,0.03632068344827575,0.045106977607433985,0.045106977607433985,1.9524088429266069,positive
w2_predict_w3,ridge,feature_v54_C,0.033242000015888715,0.046942609177667356,0.046942609177667356,2.031862255683932,positive
w2_predict_w3,ridge,feature_v49,0.03318451268942365,-0.05031431131981755,0.05031431131981755,2.1778028934127542,negative
w2_predict_w3,ridge,feature_v36,0.028366995181582557,0.041798618074243496,0.041798618074243496,1.8092099244710926,positive
w2_predict_w3,ridge,feature_v12,0.028059640154239625,-0.03833859238182554,0.03833859238182554,1.6594462932781056,negative
w2_predict_w3,ridge,feature_v38,0.024127403612181658,0.03681308521923655,0.03681308521923655,1.5934162945469166,positive
w2_predict_w3,ridge,feature_v27_B,0.021576278670200386,-0.026865746616392943,0.026865746616392943,1.162856037976406,negative
w2_predict_w3,ridge,feature_v22,0.020216723347041842,0.025310072209794584,0.025310072209794584,1.095520281309423,positive
w2_predict_w3,ridge,feature_v34,0.020116770519851924,0.02424131926318747,0.02424131926318747,1.0492604161058694,positive
w2_predict_w3,ridge,feature_v40,0.0170643540650407,0.04788205570118427,0.04788205570118427,2.0725252261878304,positive
w2_predict_w3,ridge,feature_v23_B,0.013020665084726466,-0.015859923215700813,0.015859923215700813,0.6864803623944861,negative
w2_predict_w3,ridge,feature_v25_A,0.011124535028209242,0.014023401793026339,0.014023401793026339,0.6069884332951875,positive
w2_predict_w3,ridge,feature_v26_A,0.010514059964344147,0.013112064065024355,0.013112064065024355,0.5675421229143636,positive
w2_predict_w3,ridge,feature_v23_C,0.003055249909871837,0.0037269530361656103,0.0037269530361656103,0.1613173050145278,positive
w2_predict_w3,ridge,feature_v54_D,0.0022583781737432387,-0.0028661032956467064,0.0028661032956467064,0.1240563149200998,negative
w2_predict_w3,ridge,feature_v3,0.001570933540874777,-0.00207122443553026,0.00207122443553026,0.08965080610828792,negative
w2_predict_w3,lasso,feature_v52,0.2703244713083705,-0.35782085417387527,0.35782085417387527,14.578074117091983,negative
w2_predict_w3,lasso,feature_v54_A,0.19094257564796702,0.2202619913718275,0.2202619913718275,8.973752082757207,positive
w2_predict_w3,lasso,feature_v1_male,0.15978966353079258,-0.15983691682514212,0.15983691682514212,6.511958129170749,negative
w2_predict_w3,lasso,feature_v8_03-v8_06,0.13578236407804795,0.15872763843924653,0.15872763843924653,6.466764724880747,positive
